gene_name,Kruskal-Wallis H,KW p_value,ANOVA F,F p_value,On ratio
RP11-553L6.2,8.605848474369004,0.37662838458001435,1.0027619757287052,0.43358946923980346,0.05965909090909091
FBXO33,10.201186983255923,0.2511882776624655,1.0021061091170018,0.43409489126121237,0.09375
SNRPB2,5.796025883627771,0.6700678280889854,1.0019449752149399,0.43421911486751535,0.625
DEDD2,10.188873463585688,0.25201899615955287,1.0017305435834352,0.4343844587260855,0.16761363636363635
PPIG,5.489593009780921,0.7041927272986139,1.0016938640810529,0.4344127451121276,0.42329545454545453
PITHD1,7.015951044601852,0.5349126505879098,1.0015967713141705,0.43448762584670614,0.19886363636363635
VPS26B,9.078453143100376,0.3357210599602699,1.0015077703027015,0.43455627240346995,0.06818181818181818
YPEL3,6.645569891280504,0.5753100645224951,1.0013209291850866,0.434700403080946,0.20738636363636365
LAMTOR1,7.144502492389355,0.5211253457536194,1.0008693975991771,0.43504882962058056,0.29261363636363635
TMCO3,17.077695460749283,0.029310135139037043,1.000608110843406,0.43525052488061516,0.13636363636363635
DAD1,25.12539341640894,0.0014802847948635533,1.0005551363959773,0.43529142391976444,0.9034090909090909
NT5DC1,9.150797276545173,0.3297351227093225,1.0003299984094773,0.4354652664070338,0.13920454545454544
LYRM2,15.464272789258475,0.05072228663759513,1.000130130409844,0.43561962925930453,0.1875
ZFP36,8.770995838809789,0.36198139218428543,0.9998186740553473,0.4358602359990815,0.05965909090909091
FAM114A2,9.748267228759618,0.2831407130707409,0.9994074220037806,0.43617805181623315,0.09375
NEDD1,6.738691879835003,0.5650703832785036,0.9993589251990984,0.43621553877843056,0.1534090909090909
RALGAPB,10.108295843892073,0.25750712079772264,0.9990623654934428,0.43644481237138955,0.09943181818181818
VPS51,9.125493695199289,0.33182039038070504,0.9985407159185589,0.43684826997438064,0.10227272727272728
PPP2R5A,8.387755146421766,0.39653802200961186,0.9981507283718604,0.4371500336259434,0.13352272727272727
C3orf17,9.248473160591361,0.3217707489158351,0.9981229239197339,0.43717155256184714,0.13636363636363635
CCNL2,10.505676528395805,0.2313107588853355,0.9973263234703867,0.4377883249348825,0.23579545454545456
C5orf24,13.810559805541999,0.08683870208271643,0.9973244998024656,0.4377897374798131,0.17329545454545456
RIPK1,8.648996668213854,0.3727654885928295,0.9973112522049791,0.4377999986498159,0.1278409090909091
PPP2R5E,7.836412229637832,0.44961100482918426,0.997245255309539,0.4378511197671028,0.11647727272727272
PHKB,7.106236966586755,0.5252151534479779,0.9969747591850542,0.4380606807109645,0.21022727272727273
CPSF6,6.439594769502921,0.5981153196150271,0.9968785851003801,0.43813520301801834,0.39488636363636365
CAAP1,10.062746505974026,0.260649533404684,0.9967574383212485,0.4382290859969954,0.17897727272727273
RNF141,7.44488825973884,0.48947871973153245,0.9966328884175665,0.4383256179810906,0.06818181818181818
ACSL3,12.631860948680988,0.12515954007749522,0.9963769008368829,0.4385240576726479,0.125
ULK3,7.827947630046235,0.4504548190612516,0.9960908507675882,0.43874586105188274,0.05397727272727273
WDR70,6.514627532208937,0.5897856113474462,0.9958352481335461,0.43894410854527666,0.10227272727272728
IMP4,7.609797936149788,0.47248308987416465,0.9957898862545149,0.438979296821038,0.1875
CDC73,7.687247270566234,0.4646014019722643,0.9950959820297435,0.43951777107595524,0.2869318181818182
ANKLE2,14.107677631675609,0.07900165271434241,0.9945269899578328,0.43995958760639,0.14488636363636365
MRPL24,9.53814197325588,0.29894877477423687,0.9942297769447904,0.44019046887215485,0.11931818181818182
PSTPIP2,3.910041877017521,0.8651471724907956,0.9940030021319952,0.4403666776584557,0.07386363636363637
EDF1,8.301950946761925,0.4045442594555374,0.9939215609178647,0.44042996877314156,0.6534090909090909
ATP6V0E1,23.76854471987115,0.002505714874685869,0.9937623288930942,0.44055372875884924,0.8352272727272727
TIMM8A-1,8.65394841364107,0.3723238024466749,0.9936891205778361,0.4406106349871033,0.1278409090909091
FLCN,9.161206316450482,0.32887994473278825,0.9932994175558407,0.4409136274298151,0.7017045454545454
RBM15,8.256292335044751,0.4088437292438334,0.9931777855166705,0.4410082195354892,0.07102272727272728
RAB3IP,12.219272715092362,0.1416853479060454,0.9926820359512011,0.44139387597356994,0.05113636363636364
FAM118A,8.04367981342244,0.4292150176473827,0.9923141339582006,0.4416801974486796,0.25
VPS37A,8.560778757477074,0.38069033862511376,0.9922466121762714,0.44173275778353494,0.14772727272727273
NIN,12.717806354465493,0.1219349103584043,0.9922328695176561,0.44174345577464647,0.14772727272727273
DIEXF,6.650809462941322,0.5747326354072422,0.991722114020194,0.4421411559406615,0.08238636363636363
GS1-124K5.12,9.17252869020303,0.3279514720807602,0.9914706897573162,0.4423370004646201,0.09375
R3HDM1,10.287214454753848,0.24544311724904858,0.9912323296897689,0.4425227130950655,0.125
SEPSECS,17.473267587045758,0.025541406963012506,0.9908234784256048,0.4428413603547179,0.06818181818181818
C8orf33,9.754902495461014,0.28265174216274175,0.9907974367472945,0.4428616608080621,0.11079545454545454
IRF3,8.653392179633743,0.3723734007373179,0.9907706951443189,0.4428825074139261,0.22443181818181818
FCHSD2,8.21470481704079,0.4127832632772605,0.9905912197207467,0.4430224327843546,0.07386363636363637
GNPAT,8.280726263401485,0.40653953297661005,0.990087912483913,0.4434149590986971,0.20738636363636365
MIER3,7.00411819343861,0.5361884101701704,0.9900438341317158,0.4434493446825375,0.06534090909090909
PRKRA,8.609873219710611,0.3762669916536458,0.9895961204650306,0.44379869008393547,0.15625
C14orf142,9.077725608261332,0.3357816336269268,0.9892047709595639,0.44410417945502345,0.09375
HAUS3,11.17058585768689,0.19221965608042513,0.9891235669665837,0.44416758220344466,0.11079545454545454
PMS1,8.543678818845502,0.38223868551410206,0.9884312048677514,0.4447083695163886,0.15056818181818182
NMRAL1,8.872704469666576,0.35314809674397807,0.9882902676467495,0.44481849651157457,0.09943181818181818
RAB3GAP1,8.634092129120214,0.3740969660654788,0.9874286195999876,0.44549210577737797,0.06818181818181818
RP11-220I1.1,10.145813030317436,0.2549405878477052,0.9869036489572075,0.4459027854436557,0.10795454545454546
POLR3K,9.627234301634237,0.29216959460267483,0.9862732423608535,0.44639622061933093,0.29261363636363635
CXorf65,7.860397609466532,0.4472245141944864,0.9861334630345368,0.44650566988340634,0.056818181818181816
TSPAN31,8.054784445494823,0.42813699550561735,0.9861304375965535,0.4465080390080097,0.26420454545454547
ZNF430,6.4980665724322995,0.5916221086266853,0.9857906272914072,0.4467741774244105,0.09943181818181818
COG3,12.97202611744879,0.11281573566110287,0.985690223924088,0.4468528296296952,0.11647727272727272
ICT1,6.26991652781016,0.6170254940458768,0.9853713450705338,0.4471026774280603,0.1875
CSE1L,10.819055575450399,0.21216404929458374,0.9847419996499267,0.4475960055043605,0.17897727272727273
DDX49,9.34389269568994,0.31412114354994136,0.9844416064870186,0.44783158074747165,0.07386363636363637
ATP6V0E2,12.37520735016976,0.13523173849881515,0.9843778118621538,0.44788161865666776,0.07102272727272728
HIVEP3,12.667454300217088,0.12381523801215549,0.984261017135132,0.44797323558016033,0.10227272727272728
PNP,10.607410897973653,0.2249509940622945,0.9841541461312653,0.4480570770079422,0.21875
HDDC3,9.531983128950131,0.29942158417966314,0.9829269323862454,0.44902045075025687,0.15625
HMBS,9.922344942313266,0.2705186647389219,0.9827577581102795,0.449153342222249,0.10227272727272728
NARG2,8.27349709466701,0.4072204615926841,0.982721512639822,0.4491818169028192,0.13068181818181818
PRKY,14.333772617839623,0.07346997013482491,0.9827158843981054,0.4491862385744607,0.11931818181818182
KANSL3,8.935900466505263,0.34773217323820943,0.9823002410559015,0.44951284245182066,0.13068181818181818
BNIP2,7.928368443731035,0.4404984712578789,0.9814883681561221,0.4501511662375489,0.41761363636363635
TMEM127,8.227946063903833,0.41152652468924106,0.981242342870069,0.4503446969782985,0.06534090909090909
TSPAN17,8.196471732254896,0.4145174548467075,0.9810286402408966,0.4505128382609942,0.06534090909090909
METAP2,7.855914440576698,0.4476700667070994,0.9809565120322538,0.4505695964094172,0.3210227272727273
APTX,7.894023015725086,0.4438902620052617,0.9806810230426253,0.45078641600198166,0.16477272727272727
EPB42,9.165023892279658,0.3285666877933664,0.9805699413258742,0.45087385718074025,0.07386363636363637
RBM34,7.005422200202418,0.5360477653429524,0.9803862145581537,0.4510185030965487,0.08238636363636363
FAM219B,4.324295364719796,0.8267435595712938,0.9802639903178438,0.451114742663274,0.09375
UAP1,8.343371830276611,0.40066730138884005,0.9788307116166778,0.4522441341878024,0.07954545454545454
PSMD7,5.3511367535718355,0.719471033559433,0.9783305063596797,0.45263864228139683,0.5596590909090909
C1orf52,10.197675042257675,0.25142499251684536,0.9779778731794089,0.4529168723848519,0.1278409090909091
MKNK2,10.101916059839736,0.2579455116584763,0.9767738327329957,0.45386755952475766,0.11647727272727272
GYS1,7.257853941726489,0.5090850069791404,0.9759200841667198,0.45454230905710347,0.05397727272727273
XPO1,9.600596243817263,0.2941846967040956,0.9746869034968975,0.4555178820556658,0.2556818181818182
SFXN2,9.694063013735361,0.2871585551353136,0.9743669590001662,0.455771173056188,0.15056818181818182
VPS16,9.568117016888953,0.29665532147753854,0.974063616591041,0.45601138977393596,0.10227272727272728
SF3A1,13.909438504765742,0.08415662035095332,0.9738884793645408,0.4561501114809353,0.18181818181818182
MAP4K4,4.44293041902619,0.8151152164275712,0.9737440429537159,0.4562645327141882,0.05397727272727273
CD164,7.921270912075706,0.44119823512570666,0.9718340151976635,0.45777906998377627,0.7698863636363636
NSUN6,8.181669286977023,0.41592847068630834,0.9715181004632145,0.4580298272225113,0.1875
CPSF1,9.812863960989336,0.2784069246332932,0.9715150513299639,0.45803224782441876,0.06818181818181818
FAM89B,8.37232064923339,0.3979710576615887,0.9712279204940967,0.4582602213517841,0.07670454545454546
ZNF83,7.749309680248418,0.4583336296817263,0.9711926523981981,0.4582882273194847,0.13636363636363635
CXorf40A-1,10.244052791335596,0.2483127789356938,0.9711796938630394,0.45829851776198316,0.17329545454545456
BIRC6,9.389935896344047,0.3104762550771167,0.9711224328028643,0.45834399053649166,0.32670454545454547
MRPL35,8.176134015883505,0.41645682672791834,0.9703180336284153,0.4589830399771434,0.3068181818181818
PLXNC1,9.82475317326965,0.27754209402015395,0.9699482838478521,0.45927694237545946,0.06818181818181818
RAB1A,5.072151188661083,0.7498374194636884,0.9698236613420825,0.4593760231464775,0.45738636363636365
SLC38A2,7.737528840321101,0.4595200569599316,0.9693164881394402,0.4597793655764343,0.4318181818181818
TNFRSF14,12.304780919552508,0.13811456017900728,0.9688374090247307,0.46016053607433116,0.13352272727272727
ATOX1,8.439355347752144,0.39177000872885104,0.9686124581802671,0.46033957120901736,0.26136363636363635
INSIG2,7.65026317164766,0.4683569077010147,0.9681298089125013,0.46072382787385535,0.17329545454545456
CHORDC1,7.8070300122356455,0.4525436167915573,0.9676729435640735,0.4610877114383759,0.35511363636363635
BRCC3-1,7.883006865840317,0.44498113711203446,0.9675500374053726,0.4611856292179334,0.13352272727272727
EAPP,7.523792476032231,0.48131137701337123,0.9673098793194868,0.4613769914619552,0.4090909090909091
NEMF,6.471540655355899,0.5945660662647805,0.9670004603129302,0.4616236031278589,0.5340909090909091
C17orf59,7.645936969873519,0.46879719117147545,0.9664599077072884,0.462054596689208,0.056818181818181816
MAN2C1,10.444538733623004,0.23520008656929636,0.965984458897487,0.4624338548400404,0.05965909090909091
PRCC,8.719388137442543,0.36651826194657566,0.9657389492733793,0.4626297574475865,0.13068181818181818
VPS36,10.519166483424176,0.2304594164067778,0.9657330470409283,0.46263446762181004,0.22727272727272727
LMBRD2,12.461631385861297,0.13176482369875078,0.9654932824907303,0.46282582863229593,0.12215909090909091
LIPE-AS1,8.068468317593776,0.42681068336144473,0.9651531528117544,0.4630973636330945,0.056818181818181816
NUDC,9.17362275784436,0.3278618510795117,0.9645618969108478,0.46356957638593654,0.4914772727272727
EVI2B,9.835042607047757,0.27679524628113716,0.9644915484412572,0.46362577754157663,0.6164772727272727
SNHG3,9.443318175493143,0.3062881520135924,0.9638063859691832,0.4641733360475734,0.12215909090909091
POLR2F,9.122562164842734,0.33206256325058675,0.9635102912123668,0.4644100683579009,0.4659090909090909
EXOSC10,7.598073328675987,0.4736819503159799,0.9633409883346848,0.4645454566427165,0.29545454545454547
CISD2,7.731972118798343,0.46008020984426967,0.963278462400062,0.464595462595463,0.4119318181818182
ZNF197,6.446513210526304,0.5973463293127286,0.9630828759619172,0.46475190341078676,0.05397727272727273
DYNLT1,5.312552385848177,0.7237072146985066,0.9629571799755476,0.4648524563398315,0.5710227272727273
NXT1,6.101385418052931,0.6358762102617367,0.9627008607269112,0.46505753864341415,0.17613636363636365
C17orf75,5.113580119245378,0.7453704387393137,0.9624891952629266,0.46522692839407587,0.12215909090909091
POLB,7.336816506837137,0.5007665795587859,0.9621025041104102,0.46553646821274064,0.08806818181818182
SOAT1,9.630474322871859,0.29192518327833417,0.9613281099837382,0.46615667633109326,0.32670454545454547
ZNF141,10.115080016685413,0.2570415652396124,0.9613198803084172,0.4661632697134478,0.06534090909090909
TMEM194B,8.092699107441604,0.4244678156407583,0.9612135995119095,0.4662484231754974,0.05397727272727273
PPP1R2,8.127027333921601,0.4211611849857459,0.9611140499250374,0.4663281907551209,0.42613636363636365
OXR1,8.07654271495855,0.4260291606532497,0.960814469455858,0.4665682823130197,0.11363636363636363
GBE1,9.181721189647401,0.32719899211251036,0.9602740431992857,0.4670015542199436,0.05965909090909091
OXLD1,11.155763748530596,0.19302865782564715,0.9601899406266756,0.4670689996777255,0.13636363636363635
DENND1B,7.291229907290662,0.5055618510652695,0.960130721826327,0.4671164927643885,0.13636363636363635
SREK1IP1,7.152140132678864,0.5203105254194225,0.9595436407712628,0.4675874615813419,0.3125
MED16,6.404551042681293,0.6020131931330672,0.9587340861347072,0.46823730125130414,0.0625
NUDCD3,7.701406681408803,0.4631676175731223,0.9584906325242256,0.4684328145920177,0.07954545454545454
THAP6,6.577758027386836,0.5827961821346938,0.9583472777564659,0.4685479597623676,0.12215909090909091
DDX50,9.942512929530961,0.2690839741515978,0.9578572591121131,0.46894166053503716,0.1903409090909091
ZNF91,8.099104912723236,0.4238496634353131,0.9576546116028739,0.4691045249156717,0.08522727272727272
SBF1,7.784444365798799,0.45480466439691913,0.9574014699168449,0.469308011008039,0.09090909090909091
DNAJC2,7.977553335974426,0.4356658573394735,0.9573200506601719,0.4693734688138239,0.1590909090909091
GNG10,8.618108994484253,0.37552816583847304,0.9568909519572206,0.46971852350462395,0.13636363636363635
RP11-864N7.2,7.895943124525725,0.44370027039613746,0.9567877027598726,0.46980156934512285,0.14772727272727273
FNDC3A,8.946703199769956,0.3468119660081789,0.9558687644364379,0.47054102162027134,0.11079545454545454
CENPT,6.324487665391696,0.6109341860362798,0.9555293996696878,0.4708142508690577,0.07386363636363637
PAGR1,10.11310872139749,0.2571767767826742,0.955507059902976,0.4708322398677768,0.056818181818181816
ACTR8,9.56539549676199,0.29686302301865103,0.9553309903824077,0.47097403122929105,0.10511363636363637
HIF1AN,9.595572228622842,0.2945658817664371,0.9551220942017277,0.4711422863525284,0.14772727272727273
SLC36A4,7.841068004020111,0.44914723906070186,0.9549468199789396,0.47128348412789267,0.05397727272727273
PAPOLG,9.328663562102701,0.3153333546571943,0.9546473295836021,0.471524797626802,0.1278409090909091
TMEM208,7.237655146519718,0.5112221539738167,0.9542504184634629,0.47184470353765473,0.2556818181818182
AFTPH,9.773029055513518,0.28131912711972473,0.9541219680654239,0.47194825652500483,0.2471590909090909
ZNF224,7.84264210313073,0.4489904989741953,0.9541022531893959,0.47196415109923895,0.06818181818181818
CDKL1,6.117054229012537,0.6341218391032035,0.9538306985359211,0.47218311194780027,0.11931818181818182
RGS9,6.686708814304798,0.5707803681690298,0.9534921535150056,0.47245616022564185,0.10227272727272728
SUZ12P,5.689083051257535,0.6820131329074263,0.9533356734254778,0.4725823936421838,0.056818181818181816
PSIP1,7.552261710500117,0.4783803809769597,0.9531040522956855,0.4727692748699468,0.3039772727272727
SEC61A2,8.471393498523112,0.3888273958969325,0.9525489736524005,0.4732172854909379,0.0625
