PeakID,clonal_p,quality_p,max_height,itype,gene,gene_clonality
Interval_66190,0.15722030556924615,0.21414489896500744,16.493015,intron,VTA1,0.013572881623032766
Interval_40312,0.8460221841865431,0.4884605511866147,28.862774,intron,SPOPL,0.03947773358592202
Interval_50911,0.02270562083201033,0.26738647189583997,20.616266,intron,ILDR1,0.346493248776131
Interval_4466,0.0024451508213478856,0.1079971063869507,26.654348,intron,MEF2D,0.8850954116301922
Interval_49792,0.30088713652045307,0.2681123706259241,21.518496,intron,UBA3,0.41221874243568185
Interval_60822,0.5083947963381639,0.26559430710499976,17.222282,intron,NR3C1,0.26059956987989796
Interval_74162,0.0002566914801763742,0.1778805840682377,97.390335,intron,MTSS1,0.023772804232346303
Interval_33960,0.7489344353433894,0.6462324691386834,28.881155,promoter-TSS,GNA15,0.1174706127100191
Interval_12201,0.014342837273991105,0.7389603616133519,16.968756,intron,HARBI1,0.6163558222395615
Interval_34871,0.1902418447694033,0.6515252276998699,75.3227,promoter-TSS,MRPL34,0.18859482067268052
Interval_44837,0.002310223321587368,0.9649606299212599,43.239277,intron,NFATC2,0.26048554390172796
Interval_4485,0.05287844491634164,0.1663594147434252,35.112186,exon,BCAN,0.6673070055998107
Interval_751,0.399687065368567,0.9554937413073713,18.794527,intron,CAPZB,1.5720721182877206e-05
Interval_63774,0.16773734634449988,0.2110003967050148,33.0194,intron,SUPT3H,0.1346461817130609
Interval_32292,0.9382680352754084,0.18562960821165242,163.79283,promoter-TSS,PPP4R1,0.35833249762809927
Interval_2129,0.0002566914801763742,0.2452797455544311,93.70135,promoter-TSS,FAM159A,0.07008352428744719
Interval_46187,0.003493172435693803,0.6370276278183551,20.799387,promoter-TSS,DIP2A,0.10083554460003506
Interval_40202,0.029691965703397938,0.12416640203239127,16.140577,intron,MGAT5,0.07532841950327261
Interval_78984,0.0003992015968069529,0.5365995282162948,361.59192,promoter-TSS,CDK16-1,0.15139250310505137
Interval_4623,1.0,0.6630331068382247,86.67594,TTS,CD84,0.48982677147275944
Interval_71734,0.006930803157778276,0.3941507311586052,51.11183,intron,PCM1,0.061294508334904726
Interval_45596,0.015144797330408521,0.11397637795275595,55.969456,intron,TIAM1,0.18486649419342027
Interval_11151,1.0,0.18790776152980881,58.421055,intron,NUP98,0.31309875275386784
Interval_80333,0.13373626117191295,0.148391011131076,41.74028,intron,ATP11C,0.524448356826162
Interval_4645,0.2100384555538266,0.36879565024619043,28.881155,intron,CD48,0.017906471447192717
Interval_56398,0.0017465862178475122,0.1765639885677993,17.28102,intron,INPP4B,0.26125026627712894
Interval_69018,0.13084926884139536,0.14049443400318062,83.9289,promoter-TSS,PMS2P5,0.09293308530464596
Interval_62016,0.2902394024940541,0.6592770634494668,17.932077,promoter-TSS,BPHL,0.008958249715938501
Interval_14589,0.021556886227544925,0.19031028851388132,269.37225,promoter-TSS,HYLS1,0.2234822642692318
Interval_16860,0.18741307371349036,0.10344228094575803,26.560993,promoter-TSS,TBK1,0.6836150654991315
Interval_20651,0.00040769430339915314,0.5162542182227221,53.816784,intron,CLYBL,0.7724408228958893
Interval_45297,0.5782781692488946,0.5127295638578395,46.62339,intron,SAMSN1,0.00016973311941938075
Interval_19801,0.02772321263111066,0.3510839381140177,30.955688,intron,WDFY2,0.12121912531975934
Interval_12971,0.0009561891515998955,0.2890326209223847,40.318768,intron,TPCN2,0.40917025619279845
Interval_37561,0.08582479382932862,0.44036590203719694,28.862774,intron,BIRC6,0.30155529699086864
Interval_72919,0.0009561891515998955,0.41820236439499303,20.665998,intron,LACTB2,0.3894219013438968
Interval_49120,0.008153886067973293,0.26012181177513827,27.387589,promoter-TSS,CCR5,0.0013069962345474823
Interval_3545,0.18173756796490348,0.2170697412823397,33.937508,exon,C1orf162,0.14640335678205685
Interval_71645,0.010524350687232564,0.1951912260967379,58.403915,promoter-TSS,FDFT1,0.07003533629543637
Interval_58033,0.02486091794158507,0.85144297635605,21.59936,intron,LMBRD2,0.2646270266860222
Interval_42723,0.173361193233601,0.8480619793246681,35.41466,intron,TRIP12,0.6966896025511811
Interval_33089,0.018954623779436686,0.3315881326352531,504.8425,promoter-TSS,MEX3C,0.4617329538869131
Interval_48598,0.15818538971869067,0.2065156962306809,16.140577,TTS,STT3B,0.21453970167777742
Interval_38163,0.07677773579033997,0.7029846218467786,22.700842,intron,ACYP2,0.34572828441434666
Interval_71296,0.0027106949236080924,1.0,19.725285,intron,LMBR1,0.41904477515062527
Interval_43302,0.0017465862178475122,0.31422673864718953,31.03926,intron,PDCD1,0.37961619221075193
Interval_17132,0.21278010698279648,0.348127801069828,152.83969,promoter-TSS,GLIPR1,0.09068367203459204
Interval_53810,0.00030933633295782137,0.5090935376608356,88.69809,intron,SEL1L3,0.04797062431016446
Interval_79030,1.0,0.33351223951648656,30.955688,promoter-TSS,WAS-1,0.7795110027686329
Interval_4729,0.9311737889626033,0.3466513472443571,48.41661,intron,FCGR3A,4.7057470703796124e-05
Interval_28303,0.09032817695532702,0.42755529853982943,101.15454,promoter-TSS,COX4I1,0.4902587912424057
Interval_15380,0.0007335452464041214,0.5086614173228347,35.73486,intron,LOH12CR1,0.23195836284345753
Interval_59760,0.00030933633295782137,0.14633511637993346,89.07527,intron,EFNA5,0.026998705555827045
Interval_57074,1.0,0.8434457579972183,16.138868,intron,GALNT7,0.2776078332953001
Interval_4296,0.07265469061876284,0.21411722010524403,208.23972,promoter-TSS,CRTC2,0.6140630214659016
Interval_45293,0.022250872474270156,0.10648029309499918,39.841488,intron,SAMSN1,0.00016973311941938075
Interval_22703,0.0012230829101962382,0.44924071991001124,33.2453,intron,FOXN3,0.5115188967602773
Interval_35054,0.9257485029940121,0.10782072219197969,132.17754,intron,GATAD2A,0.9001788334810958
Interval_73640,0.043028511821974536,0.4490611961057024,19.130957,promoter-TSS,NCALD,0.0032939178370049037
Interval_28612,0.0547525309336333,0.17293624403643193,84.7016,promoter-TSS,MYO1C,0.4926660868285635
Interval_57727,0.017605085913708685,0.9982845894263217,42.744114,intron,FAM105A,0.30370137860384333
Interval_40876,0.24396254312469168,0.3311976343026122,17.932077,intron,SLC4A10,0.005082932840965756
Interval_46853,0.042714570858282896,0.15213209943748862,184.21115,promoter-TSS,EIF4ENIF1,0.6113384491617477
Interval_16644,0.09032817695532702,0.15168425618042503,125.63019,promoter-TSS,RPL41,0.11249800863161245
Interval_61584,0.0338832753832875,0.18422384701912264,48.856857,intron,STK10,0.3234723408314893
Interval_22891,0.11467757352123953,0.21396401652159713,54.97671,intron,RIN3,0.3921110689118929
Interval_37381,0.00024451508213430007,0.18540494938132734,62.815968,intron,PPM1G,0.02209900294487471
Interval_43655,0.0027106949236080924,0.7013307047806802,61.682693,intron,SLX4IP,0.5553978861291566
Interval_48666,0.00024451508213430007,0.8619797525309336,32.27774,intron,GLB1,0.6162072040912133
Interval_66291,0.002853860123790408,0.14878771614589414,30.57618,intron,UTRN,0.29511055257450103
Interval_3892,0.16878544160705644,0.4725223438265699,18.20145,intron,RP6-206I17.1,0.3756066207836371
Interval_38542,1.0,0.6759571550350246,17.867432,intron,ARHGAP25,0.9045301610019482
Interval_54926,0.014342837273991105,0.8670897079276774,20.189503,intron,RASGEF1B,0.1286181958482197
Interval_55877,0.05313513639651801,0.48082114735658044,40.351448,TTS,TNIP3,5.012357801345947e-05
Interval_747,0.00024451508213430007,0.10712736735579009,93.83724,intron,CAPZB,1.5720721182877206e-05
Interval_31989,0.1386728350440939,0.32045684545323116,119.42786,promoter-TSS,ANAPC11,0.5236917121707033
Interval_15289,0.09753129346314293,0.4820062586926287,23.147293,intron,KLRD1,9.916396515030476e-08
Interval_74074,0.17116544934900002,0.2197523023181962,15.652603,intron,ZHX2,0.8476024702181425
Interval_980,0.17971858536910623,0.5627143957249201,24.347578,intron,RUNX3,0.08421557152539215
Interval_47491,0.03689460748879625,0.526875813213821,127.41014,promoter-TSS,SAMM50,0.253792989905296
Interval_27123,0.013046217708758245,0.22332158775348288,29.566029,intron,ITGAM,0.004738076373680129
Interval_65495,0.0435129740518968,0.14839412084921066,210.96182,exon,HSF2,0.14566230551100454
Interval_65235,0.008153886067973293,0.7297505425524468,48.41661,intron,FYN,0.013618276285436411
Interval_37265,0.0009780603285396428,0.43894825646794156,40.00109,intron,DTNB,0.09295596328862349
Interval_63949,0.08714760734422489,0.1032817695532745,93.70135,intron,ELOVL5,0.08916173427418415
Interval_49872,0.10909387907497736,0.26172665916760407,54.80646,promoter-TSS,FOXP1,0.38869387795901666
Interval_30466,0.4638722554890222,0.19807657412447832,133.56067,promoter-TSS,PNPO,0.34464297117270454
Interval_73915,0.12750079390282687,0.12702445220704983,15.118593,promoter-TSS,TRPS1,0.08751812788276077
Interval_54838,0.012636415852958605,0.16886846639862152,383.54163,promoter-TSS,CNOT6L,0.8519243608059888
Interval_38619,0.0005133829603527484,0.9235658042744657,46.514812,promoter-TSS,PCBP1-AS1,0.5721518738944356
Interval_31443,0.0076495132127955,0.25060848400556324,23.365105,TTS,KCTD2,0.8659149458930662
Interval_62414,0.00040769430339915314,0.16259842519685042,35.84794,intron,JARID2,0.34307553548546094
Interval_68826,0.48312852392655736,0.5373427786612693,152.71474,intron,ZNF92,0.47824729096735086
Interval_78407,0.04870259481037864,0.11028851388132821,223.55501,promoter-TSS,CA5B,0.01801648862451525
Interval_71471,0.00163077721359417,0.9548368953880765,46.39863,intron,AGPAT5,0.10021549353599632
Interval_39081,0.06776737309019254,0.6086742237555446,16.140577,intron,LINC00152,0.034048378941530746
Interval_27433,0.4484603151655342,0.16718230446725457,129.18463,intron,NLRC5,0.24430463524575133
Interval_72361,0.7193612774451094,0.2427145708582834,215.26714,promoter-TSS,AGPAT6,0.11231738538053151
Interval_328,0.004892331640783731,0.28579095979278,18.361883,intron,RERE,0.7780187644192962
Interval_53044,0.03227599084179844,0.1288124518703475,37.657364,intron,SDHAP1,0.018286777490077653
Interval_61237,0.0003180569611100914,0.2879572068815961,151.18594,promoter-TSS,HAVCR2,0.002668228381462653
Interval_71369,0.0017465862178475122,0.6109876151159098,19.338284,intron,ESYT2,0.14859915040663657
Interval_9544,0.002474690663667456,0.2623680786468122,94.71756,intron,CCSER2,0.3828423118956153
Interval_22842,0.04516408847766351,0.11742084718808732,142.15656,intron,CCDC88C,0.19840884143520462
Interval_9237,0.0003180569611100914,0.2172329044383403,145.04974,intron,MICU1,0.00021700011831444853
Interval_16553,0.05686387133831128,0.4572425828970331,399.22897,promoter-TSS,HNRNPA1,0.8880213735393051
Interval_57079,0.0025272831705914767,0.27983917288914417,381.0228,promoter-TSS,HMGB2,0.9891558482963364
Interval_65246,0.4109558578258774,0.22893888291760867,22.609316,intron,FYN,0.013618276285436411
Interval_74320,0.002868567454798465,0.6549026425591098,28.586514,promoter-TSS,PVT1,0.2002462122470693
Interval_7816,0.047157827881866954,0.31216259129882507,16.5097,intron,FAM107B,0.36004231175078805
Interval_73508,0.0017465862178475122,1.0,32.290073,intron,STK3,0.5993330958811365
Interval_54871,0.5381564804862679,0.7158892026229202,26.087671,intron,ANTXR2,0.17365950271817182
Interval_32088,0.0002566914801763742,0.5466531733410438,76.19689,intron,METRNL,0.3744332796052264
Interval_2962,0.04111776447105753,0.17455997096715659,244.14317,promoter-TSS,ZNF644,0.6641178969284515
Interval_66897,0.014342837273991105,0.6003998609179415,15.652603,intron,MAP3K4,0.7906833928639126
Interval_21844,0.002868567454798465,0.8670897079276774,26.898117,intron,PRKCH,0.30324302827199184
Interval_15139,1.0,0.21191267890704057,101.95364,promoter-TSS,C1RL,0.6792546879671248
Interval_17761,0.0002566914801763742,0.7173051901113199,78.4211,exon,GOLGA2P5,0.6828670058407134
Interval_30384,0.019197207678882888,0.13089005235602091,635.4904,promoter-TSS,KANSL1,0.29891496293355546
Interval_37481,0.062106830862248996,0.40624927076284045,19.44745,intron,FAM179A,0.14022891354055386
Interval_40847,0.0053000259441828845,0.46706941922093326,21.355627,exon,PSMD14,0.00025873511026817215
Interval_7138,0.004892331640783731,0.3166872797703778,27.984728,intron,AKT3,0.45432789631858744
Interval_69584,0.2069460067491562,0.8446147173630186,64.56231,promoter-TSS,ZSCAN21,0.48110477218043346
Interval_70298,0.6093971374873504,0.2471013445135174,115.45111,promoter-TSS,NDUFA5,0.158288365613921
Interval_4990,0.0602794411177644,0.8083832335329342,263.2669,intron,PRRC2C,0.0031004102581641633
Interval_34478,0.32055927267877327,0.9845518400112011,20.08423,intron,SMARCA4,0.7956619120628321
Interval_41547,0.0027106949236080924,0.8457368161655988,31.346947,promoter-TSS,PMS1,0.40169401802295085
Interval_31134,0.0009780603285396428,0.1922947131608549,47.317066,intron,RGS9,0.0686829427628579
Interval_74858,0.42814590881810344,0.4739224791729867,25.832056,intron,DOCK8,0.31013563872168165
Interval_53138,1.0,0.8597997806454624,16.917292,TTS,AC024560.3,0.6400718207488592
Interval_62504,0.07379266891516245,0.2732364128532425,20.82594,intron,ATXN1,0.31524197544227806
Interval_63144,0.005054566341182953,0.4438828259620907,358.94528,promoter-TSS,BRD2,0.8149321274504919
Interval_35272,0.0019561206570792855,0.16954443194600677,43.084087,promoter-TSS,GRAMD1A,0.6250632631471936
Interval_4131,0.021272812145730513,0.18400112010827718,23.801071,TTS,VPS45,0.37445983672040567
Interval_74779,0.10941159462194594,0.638716206447882,134.13364,promoter-TSS,EXOSC4,0.023936321352365952
Interval_31615,1.0,0.13849831271091118,54.77518,promoter-TSS,SEC14L1,0.8180717753859017
Interval_23532,0.40553993250843656,0.2774902414341478,84.61223,intron,HERC2P2,0.007067424059698403
Interval_69800,0.05737134909596686,0.3773470097357441,15.037588,intron,SRPK2,0.6838830635944658
Interval_31050,0.04268841394825629,0.11996625421822271,51.19848,TTS,CD79B,0.00019156643799573295
Interval_48944,0.683014623172103,0.5847910944050889,61.15238,intron,ANO10,0.18875951637787017
Interval_64651,0.0002566914801763742,0.48549949400028913,79.71623,intron,MAP3K7,0.6390620094925732
Interval_41364,0.30406815020862266,0.18810848400556324,18.483938,intron,UBE2E3,0.08317496448357943
Interval_57360,0.5422334235202545,0.20232756384122164,16.364964,intron,IRF2,0.03301545169757986
Interval_60879,0.10326842837273986,0.3028511821974965,15.068701,intron,LARS,0.1552177494339714
Interval_6018,0.0983128369075672,0.4107705286839145,40.447678,TTS,MDM4,0.12243730982871041
Interval_3533,0.10734212105719465,0.7667841224651717,22.246216,intron,CHI3L2,0.1677159131029909
Interval_27075,0.49203411883764603,0.20702616741361857,117.10134,promoter-TSS,RNF40,0.2306259776178797
Interval_23664,0.01268278965129388,0.6410293479832297,72.23843,promoter-TSS,KLF13,0.6420949271321938
Interval_35528,0.11692913385826775,0.16929304611825935,88.25952,promoter-TSS,TIMM50,0.17222906198717866
Interval_3819,0.0017465862178475122,0.357891394093363,44.28274,intron,REG4,7.121924562068817e-10
Interval_18962,0.3375347705146031,0.6731571627260083,43.981373,intron,SPATA13,0.20256616026441635
Interval_40090,0.6148296244784421,0.1449061196105702,19.725285,promoter-TSS,UGGT1,0.5931985031654119
Interval_68922,0.0017465862178475122,1.0,42.907215,intron,AUTS2,0.012409702636880793
Interval_10807,0.06905000816745566,0.26782902137232845,43.036987,exon,PTPRE,0.41313453878028755
Interval_64787,0.18988000578285402,0.14399306057539396,104.455734,promoter-TSS,CCNC,0.5351465314524319
Interval_35725,0.049028072713696025,0.48141169853768284,59.175873,intron,LIPE-AS1,0.009594462610275108
Interval_28309,0.41918069228326493,0.5700222292791363,16.173449,promoter-TSS,IRF8,0.6076098584648928
Interval_51134,0.0030802977621164906,0.7791901012373453,43.149124,intron,RUVBL1,0.01876220659348334
Interval_1877,1.0,0.16310539251120426,67.82795,promoter-TSS,SZT2,0.07392587373688364
Interval_41868,0.7430212521539344,0.2513497989661114,416.87006,promoter-TSS,HSPE1,0.02346836068981943
Interval_26596,0.000815388606797085,0.909955005624297,34.442745,TTS,RPS15A,0.17447251751418222
Interval_51257,0.003493172435693803,0.461098761511591,15.03562,intron,PIK3R4,0.2681517269822188
Interval_30345,0.07110354000886787,0.6145950506186726,33.749207,promoter-TSS,PLEKHM1,0.33472126085237924
Interval_31450,0.11692913385826775,0.22055804539540258,78.541084,promoter-TSS,NT5C,0.9245544689167645
Interval_45667,0.04841398626269766,0.5726786922735865,22.556383,intron,CRYZL1,0.5898925461099942
Interval_34438,0.00024451508213430007,0.5570866141732284,37.628075,promoter-TSS,S1PR5,0.04902659187706042
Interval_37701,0.0009561891515998955,0.10344228094575803,24.260084,intron,CDC42EP3,0.6108505312685735
Interval_39988,0.39847215377032974,0.6086742237555446,16.140577,intron,CLASP1,0.00020275713364317674
Interval_35078,0.0019083417666617697,0.3638860777793841,117.298256,intron,PBX4,0.9487522992657511
Interval_28945,0.001263641585296349,0.944153577661431,392.06528,promoter-TSS,EIF4A1,0.28177905694082134
Interval_45085,0.0027106949236080924,0.28659438146870375,18.573416,intron,OSBPL2,0.1610578947902584
Interval_21589,0.000815388606797085,0.148391011131076,26.744432,intron,NIN,0.9860421952035974
Interval_76498,0.39361277445109744,0.26659408455815636,233.08263,promoter-TSS,NFIL3,0.5928628574594548
Interval_37243,0.43338020247469056,0.6938557177967326,64.31543,intron,DNMT3A,0.5658716933225395
Interval_64290,0.07665172762758454,0.26523059129680493,114.07669,promoter-TSS,COX7A2,0.042762489992388006
Interval_43994,0.14108520239180256,0.7049214757426552,20.870136,promoter-TSS,C20orf112,0.008035720337450458
