,Donor,Timepoint,clone_id,DonorDay,HLA Type,TRA,cloneCount_A,nSeqCDR3_A,allVHitsWithScoreA,allJHitsWithScoreA,TRA2,cloneCount_A2,nSeqCDR3_A2,allVHitsWithScoreA2,allJHitsWithScoreA2,TRB,cloneCount_B,nSeqCDR3_B,allVHitsWithScoreB,allDHitsWithScoreB,allJHitsWithScoreB,TRD,cloneCount_D,nSeqCDR3_D,TRG,cloneCount_G,nSeqCDR3_G,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,n_genes,is_clone0
P20407_A6_D14_p2_H6,,,A47,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3565,8.179199798423086,18595.932,9.830751,129.21832,4.8692126,0.69487417,18595.932,3565,0
P20407_A6_D14_p2_F6,,,A48,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3168,8.06117135969092,16948.412,9.737988,122.7897,4.818584,0.72449094,16948.412,3168,0
P20407_A6_D14_p2_P6,,,A219,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6726,8.813884558025606,28192.482,10.246846,140.96317,4.955568,0.5000027,28192.482,6726,0
P20407_A6_D14_p2_D6,,,A122,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3693,8.214465160759186,19079.318,9.856413,118.198395,4.7807894,0.61951053,19079.318,3693,0
P20407_A6_D14_p2_E6,,,A501,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2896,7.9714309977693505,15913.371,9.674978,118.30395,4.7816744,0.7434248,15913.371,2896,0
P20407_A6_D14_p2_N14,,,A137,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3123,8.046869510959576,16614.771,9.718107,128.18669,4.8612585,0.7715224,16614.771,3123,0
P20407_A6_D14_p2_I14,,,A70,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3556,8.176672771948455,18454.537,9.82312,136.40459,4.92293,0.7391385,18454.537,3556,0
P20407_A6_D14_p2_M14,,,A64,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4050,8.30671904320269,20248.605,9.915891,132.49829,4.8940887,0.6543576,20248.605,4050,0
P20407_A6_D14_p2_O14,,,A86,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3651,8.20303024171486,18699.191,9.836289,134.77376,4.9109898,0.72074646,18699.191,3651,0
P20407_A6_D14_p2_L14,,,A1020,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4053,8.307459327011946,20466.46,9.926592,131.9369,4.8898745,0.6446493,20466.46,4053,0
P20407_A6_D14_p2_C14,,,A199,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3780,8.237743803890933,19331.428,9.869539,124.24778,4.830294,0.6427243,19331.428,3780,0
P20407_A6_D14_p2_G14,,,A283,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5202,8.556990661290303,23874.06,10.080589,133.32124,4.900234,0.55843556,23874.06,5202,0
P20407_A6_D14_p2_A14,,,A289,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3677,8.210124405164267,18975.281,9.850945,125.63699,4.841325,0.6621087,18975.281,3677,0
P20407_A6_D14_p2_K14,,,A910,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3718,8.22121009392507,18934.953,9.848818,115.471115,4.757643,0.6098305,18934.953,3718,0
P20407_A6_D14_p2_F14,,,A1026,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6372,8.759825595314295,27397.004,10.2182255,138.19788,4.9358964,0.50442696,27397.004,6372,0
P20407_A6_D14_p2_P14,,,A344,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3985,8.29054350077274,20042.225,9.905646,133.25542,4.899744,0.66487336,20042.225,3985,0
P20407_A6_D14_p2_J14,,,A497,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3786,8.239329427901795,19267.31,9.866217,109.90152,4.7086425,0.57040405,19267.31,3786,0
P20407_A6_D14_p2_D14,,,A177,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3040,8.019941687677365,16352.1455,9.702175,125.86244,4.8431034,0.7696999,16352.1455,3040,0
P20407_A6_D14_p2_B14,,,A39,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5122,8.541495483939203,23999.326,10.085823,132.69022,4.8955255,0.55289143,23999.326,5122,0
P20407_A6_D14_p2_E14,,,A595,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5851,8.674538762140015,26716.44,10.193071,139.2456,4.943395,0.5211982,26716.44,5851,0
P20407_A6_D14_p5_N23,,,A528,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5365,8.58783803098557,25440.379,10.144133,155.62724,5.053869,0.6117332,25440.379,5365,0
P20407_A6_D14_p5_G23,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2349,7.762170607138205,13479.334,9.508987,148.1696,5.005084,1.0992353,13479.334,2349,1
P20407_A6_D14_p4_A23,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2297,7.739794458408701,13238.981,9.490996,122.570435,4.816811,0.9258298,13238.981,2297,0
P20407_A6_D14_p5_A23,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2555,7.846198815497425,14512.228,9.582816,130.82446,4.881471,0.9014775,14512.228,2555,1
P20407_A6_D14_p5_K23,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5944,8.690305809124883,26274.082,10.176376,119.82712,4.7943606,0.45606586,26274.082,5944,1
P20407_A6_D14_p5_M23,,,A239,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6135,8.721928343047091,27059.611,10.205834,140.10011,4.9494696,0.5177462,27059.611,6135,0
P20407_A6_D14_p4_M23,,,A203,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2075,7.638198244285779,12230.813,9.411796,151.07602,5.0243807,1.2352083,12230.813,2075,0
P20407_A6_D14_p5_H23,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2296,7.739359202689098,13262.123,9.492743,135.26372,4.9145923,1.0199251,13262.123,2296,1
P20407_A6_D14_p5_P23,,,A1120,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2737,7.914983005848394,14985.473,9.614903,131.74754,4.888449,0.8791684,14985.473,2737,0
P20407_A6_D14_p5_C23,,,A50,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3947,8.280964400553373,20160.904,9.9115505,118.92773,4.786889,0.5898928,20160.904,3947,0
P20407_A6_D14_p5_B23,,,A55,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5385,8.591558273371545,25116.602,10.131324,142.11041,4.9636164,0.56580275,25116.602,5385,0
P20407_A6_D14_p5_O23,,,A438,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3776,8.236685322712457,19256.744,9.865668,137.69405,4.9322705,0.71504325,19256.744,3776,0
P20407_A6_D14_p5_D23,,,A357,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3949,8.281470857895167,20083.654,9.907711,130.96419,4.8825307,0.6520934,20083.654,3949,0
P20407_A6_D14_p4_L23,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2069,7.635303886259415,12174.404,9.407173,126.604385,4.8489347,1.0399226,12174.404,2069,0
P20407_A6_D14_p5_L23,,,A1006,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4252,8.355379895253634,21092.953,9.956741,137.39697,4.930126,0.65138805,21092.953,4252,0
P20407_A6_D14_p4_G23,,,A168,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3172,8.062432791583195,17016.018,9.741969,112.75376,4.734036,0.66263306,17016.018,3172,0
P20407_A6_D14_p5_N11,,,A99,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3890,8.266421472984554,19786.656,9.892814,147.62747,5.001443,0.74609613,19786.656,3890,0
P20407_A6_D14_p4_A11,,,A129,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3296,8.10076824307173,17499.63,9.769992,115.40975,4.7571163,0.6594982,17499.63,3296,0
P20407_A6_D14_p5_A11,,,A51,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5028,8.522976436171964,23619.97,10.06989,138.58961,4.938707,0.5867476,23619.97,5028,0
P20407_A6_D14_p4_F11,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2686,7.8961806086154915,14954.863,9.612859,136.18839,4.9213552,0.9106629,14954.863,2686,0
P20407_A6_D14_p4_C11,,,A726,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2155,7.6760099320288875,12666.05,9.446759,111.58913,4.7237453,0.88100976,12666.05,2155,0
P20407_A6_D14_p5_K11,,,A71,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4045,8.305484017727691,20371.637,9.9219475,131.02977,4.8830276,0.64319706,20371.637,4045,0
P20407_A6_D14_p4_O11,,,A202,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2333,7.755338812846501,13415.68,9.504254,113.72662,4.7425523,0.8477142,13415.68,2333,0
P20407_A6_D14_p5_E11,,,A264,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3519,8.166216268592143,18276.54,9.813428,149.93773,5.016867,0.8203836,18276.54,3519,0
P20407_A6_D14_p5_M11,,,A55,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6317,8.75115798136203,27547.617,10.223707,140.1079,4.949525,0.50860256,27547.617,6317,0
P20407_A6_D14_p5_I11,,,A362,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5322,8.579792333172758,24476.527,10.105511,159.65086,5.0792336,0.6522611,24476.527,5322,0
P20407_A6_D14_p5_H11,,,A541,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5071,8.531490496117062,23588.18,10.068543,147.46507,5.0003495,0.6251651,23588.18,5071,0
P20407_A6_D14_p5_P11,,,A354,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5815,8.668368019213355,26441.854,10.182741,140.25993,4.9506016,0.5304467,26441.854,5815,0
P20407_A6_D14_p5_C11,,,A761,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5037,8.524764456912555,23469.035,10.063479,127.330795,4.8546114,0.54254806,23469.035,5037,0
P20407_A6_D14_p5_J11,,,A13,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5168,8.550434525196039,24133.133,10.091382,141.88538,4.962043,0.58792776,24133.133,5168,0
P20407_A6_D14_p5_F11,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5538,8.619569258033104,25405.309,10.142753,149.32301,5.0127864,0.587763,25405.309,5538,0
P20407_A6_D14_p5_B11,,,A511,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5824,8.669914278433902,26377.834,10.180317,134.36682,4.907988,0.5093929,26377.834,5824,0
P20407_A6_D14_p5_O11,,,A39,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4696,8.454679286026995,22695.523,10.029967,134.60014,4.9097104,0.59306914,22695.523,4696,0
P20407_A6_D14_p4_P11,,,A46,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2538,7.839525581704678,14273.464,9.566228,130.53914,4.8793044,0.91455823,14273.464,2538,0
P20407_A6_D14_p5_D11,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6220,8.73568594451502,27285.727,10.214155,135.7226,4.917954,0.49741244,27285.727,6220,0
P20407_A6_D14_p4_D11,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2598,7.8628820346414905,14610.64,9.589574,139.76193,4.94707,0.9565764,14610.64,2598,0
P20407_A6_D14_p4_L11,,,A598,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2321,7.7501841622578365,13367.101,9.500627,127.66472,4.85721,0.9550666,13367.101,2321,0
P20407_A6_D14_p5_L11,,,A558,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4164,8.334471554600944,20686.771,9.937298,148.72902,5.008827,0.7189571,20686.771,4164,0
P20407_A6_D14_p2_N19,,,A1016,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4247,8.354203562921775,21190.795,9.9613695,133.90628,4.90458,0.63190776,21190.795,4247,0
P20407_A6_D14_p2_I19,,,A171,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3525,8.167919362957816,18278.92,9.813559,130.476,4.878824,0.71380585,18278.92,3525,0
P20407_A6_D14_p2_M19,,,A799,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4481,8.407824654360873,21759.566,9.987855,135.82953,4.918736,0.624229,21759.566,4481,0
P20407_A6_D14_p2_O19,,,A318,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3340,8.114025442356757,17678.586,9.780166,132.71794,4.895733,0.7507271,17678.586,3340,0
P20407_A6_D14_p2_L19,,,A247,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5572,8.625688787569537,25567.055,10.149099,129.82497,4.8738604,0.5077823,25567.055,5572,0
P20407_A6_D14_p2_C19,,,A255,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5480,8.609042845046117,25110.143,10.131067,131.81006,4.88892,0.52492756,25110.143,5480,0
P20407_A6_D14_p2_G19,,,A48,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4888,8.494743062578646,23212.277,10.05248,131.96457,4.890083,0.56851196,23212.277,4888,0
P20407_A6_D14_p2_H19,,,A596,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4920,8.501267040865978,23038.404,10.044961,119.4489,4.7912254,0.51847726,23038.404,4920,0
P20407_A6_D14_p2_F19,,,A47,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3407,8.133880887949207,17860.68,9.790413,122.761986,4.8183603,0.687331,17860.68,3407,0
P20407_A6_D14_p2_P19,,,A199,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3231,8.080856419640986,17265.102,9.7565,124.36666,4.8312426,0.72033554,17265.102,3231,0
P20407_A6_D14_p2_J19,,,A99,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6333,8.753687227098585,27259.697,10.2132015,128.75267,4.86563,0.4723188,27259.697,6333,0
P20407_A6_D14_p2_D19,,,A953,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5326,8.580543506917,24568.05,10.109242,123.72346,4.826099,0.50359493,24568.05,5326,0
P20407_A6_D14_p2_B19,,,A324,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5534,8.618846845142738,25071.672,10.129534,122.16768,4.8135467,0.48727375,25071.672,5534,0
P20407_A6_D14_p2_E19,,,A274,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3632,8.197814032221203,18788.367,9.841046,145.70952,4.9884543,0.7755305,18788.367,3632,0
P20407_A6_D14_p2_N1,,,A514,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5968,8.69433468816865,26644.117,10.190361,128.1954,4.861326,0.48113963,26644.117,5968,0
P20407_A6_D14_p2_I1,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4407,8.391176350832751,21541.936,9.977803,134.46692,4.9087276,0.62421,21541.936,4407,0
P20407_A6_D14_p2_M1,,,A838,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5032,8.52377150677636,23780.572,10.076666,119.85973,4.7946305,0.5040238,23780.572,5032,0
P20407_A6_D14_p2_O1,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3754,8.230843564198235,18953.34,9.849789,151.4885,5.027089,0.79927075,18953.34,3754,0
P20407_A6_D14_p2_L1,,,A362,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4697,8.454892165218858,21919.838,9.995193,130.67195,4.8803134,0.59613556,21919.838,4697,0
P20407_A6_D14_p2_C1,,,A47,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5607,8.631949428714426,25014.682,10.127258,129.14845,4.8686757,0.5162906,25014.682,5607,0
P20407_A6_D14_p2_G1,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5384,8.591372589590488,24970.771,10.125502,126.807175,4.8505225,0.5078224,24970.771,5384,0
P20407_A6_D14_p2_A1,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4290,8.364275084991524,21269.873,9.965094,127.64546,4.8570604,0.6001233,21269.873,4290,0
P20407_A6_D14_p2_K1,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4503,8.412721169819527,21494.469,9.975597,115.972,4.7619348,0.5395435,21494.469,4503,0
P20407_A6_D14_p2_H1,,,A286,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3428,8.14002395246292,18079.164,9.80257,131.94608,4.8899436,0.729824,18079.164,3428,0
P20407_A6_D14_p2_F1,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5033,8.523970175695261,23245.65,10.053916,137.00415,4.927284,0.58937544,23245.65,5033,0
P20407_A6_D14_p2_P1,,,A127,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4957,8.508757712595136,23318.975,10.057066,127.62121,4.8568716,0.54728484,23318.975,4957,0
P20407_A6_D14_p2_J1,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2548,7.8434564043761155,14316.201,9.569217,139.39786,4.9444804,0.9737071,14316.201,2548,1
P20407_A6_D14_p2_D1,,,A920,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4680,8.45126704130007,22706.818,10.030464,132.94618,4.897438,0.58549017,22706.818,4680,0
P20407_A6_D14_p2_B1,,,A363,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4096,8.318010277546872,20332.955,9.920048,124.64973,4.833498,0.61304283,20332.955,4096,0
P20407_A6_D14_p2_E1,,,A58,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3126,8.047829357457841,16702.71,9.723386,134.5955,4.909676,0.8058303,16702.71,3126,0
P20407_A6_D14_p3_M13,,,A337,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3458,8.148734808937169,18095.336,9.803465,111.00628,4.718555,0.61345243,18095.336,3458,0
P20407_A6_D14_p3_K13,,,A545,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2990,8.003363058629947,16273.46,9.697352,121.36732,4.8070273,0.7457991,16273.46,2990,0
P20407_A6_D14_p3_P13,,,A74,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3692,8.214194414852564,18712.508,9.837001,133.40419,4.9008517,0.7129145,18712.508,3692,0
P20407_A6_D14_p3_H13,,,A352,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3089,8.035926369891792,16654.818,9.720515,130.39536,4.8782105,0.7829287,16654.818,3089,0
P20407_A6_D14_p3_D13,,,A47,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5092,8.535622326884605,23826.338,10.0785885,122.5344,4.8165197,0.51428133,23826.338,5092,0
P20407_A6_D14_p3_B13,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5882,8.679822114864455,26138.547,10.171205,128.60344,4.8644795,0.49200687,26138.547,5882,0
P20407_A6_D14_p3_C13,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4940,8.50532301884575,23351.617,10.058464,129.52806,4.871588,0.5546856,23351.617,4940,1
P20407_A6_D14_p3_F13,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4628,8.44009614103127,22355.066,10.014853,123.594574,4.825065,0.5528705,22355.066,4628,1
P20407_A6_D14_p3_O13,,,A100,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4474,8.406261630708956,21763.113,9.988018,119.88057,4.794803,0.55084294,21763.113,4474,0
P20407_A6_D14_p3_L13,,,A1050,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3543,8.173011311724972,18553.963,9.828492,123.9331,4.8277783,0.6679602,18553.963,3543,0
P20407_A6_D14_p3_G13,,,A3,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4801,8.4767877767812,22710.557,10.030629,126.2799,4.846389,0.5560405,22710.557,4801,0
P20407_A6_D14_p3_I13,,,A401,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2975,7.998335395952982,16016.273,9.681423,122.06028,4.8126745,0.76210165,16016.273,2975,0
P20407_A6_D14_p3_J13,,,A22,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5642,8.63817111796914,25390.46,10.142168,123.333885,4.8229704,0.4857489,25390.46,5642,0
P20407_A6_D14_p3_M19,,,A199,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5599,8.630521876723241,25262.701,10.137124,123.310715,4.8227844,0.48811376,25262.701,5599,0
P20407_A6_D14_p3_K19,,,A308,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3167,8.060855752934316,17061.13,9.7446165,120.85024,4.8027925,0.70833665,17061.13,3167,0
P20407_A6_D14_p3_P19,,,A115,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2513,7.829630389150193,14287.491,9.567209,143.78523,4.9752517,1.0063714,14287.491,2513,0
P20407_A6_D14_p3_A19,,,A391,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2785,7.932362154339751,15270.408,9.633738,112.798935,4.734433,0.73867667,15270.408,2785,0
P20407_A6_D14_p3_H19,,,A151,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5964,8.693664334532016,26296.475,10.177228,134.58833,4.909623,0.5118113,26296.475,5964,0
P20407_A6_D14_p3_N19,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2037,7.61972421378267,12105.629,9.401508,148.38171,5.006505,1.2257249,12105.629,2037,1
P20407_A6_D14_p3_C19,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5241,8.564458383883352,24366.63,10.101011,129.10504,4.868342,0.5298436,24366.63,5241,0
P20407_A6_D14_p3_F19,,,A5,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6499,8.779557455883728,28104.719,10.243729,137.94868,4.934105,0.49083814,28104.719,6499,0
P20407_A6_D14_p3_O19,,,A227,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4038,8.303752415563412,20481.527,9.927327,118.23655,4.7811093,0.57728386,20481.527,4038,0
P20407_A6_D14_p3_L19,,,A87,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2931,7.983440063006542,16025.537,9.682001,118.330505,4.781897,0.7383871,16025.537,2931,0
P20407_A6_D14_p3_G19,,,A128,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3866,8.260234291607297,19348.16,9.870404,118.980995,4.7873335,0.6149473,19348.16,3866,0
P20407_A6_D14_p3_I19,,,A227,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2828,7.947678571301568,15717.974,9.662623,125.7154,4.8419437,0.79981935,15717.974,2828,0
P20407_A6_D14_p3_J19,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4498,8.411610428841172,21703.336,9.985268,123.1467,4.821464,0.5674091,21703.336,4498,0
P20407_A6_D14_p3_M8,,,A115,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4224,8.348774539791274,20917.451,9.948387,125.0066,4.836334,0.5976187,20917.451,4224,0
P20407_A6_D14_p3_K8,,,A59,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5615,8.633374945705647,25216.863,10.135308,131.58084,4.8871927,0.52179706,25216.863,5615,0
P20407_A6_D14_p3_P8,,,A297,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5267,8.569406062863171,24528.096,10.107615,122.86212,4.819169,0.50090367,24528.096,5267,0
P20407_A6_D14_p3_E8,,,A65,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3443,8.144388865547622,18244.26,9.811661,127.3582,4.854825,0.6980727,18244.26,3443,0
P20407_A6_D14_p3_H8,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6094,8.715224041915372,27007.338,10.203901,142.80067,4.968428,0.5287477,27007.338,6094,0
P20407_A6_D14_p3_N8,,,A247,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4722,8.460199469896118,22923.744,10.039972,129.22023,4.869227,0.563696,22923.744,4722,0
P20407_A6_D14_p3_D8,,,A22,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3821,8.248529124800218,19446.684,9.8754835,121.41527,4.8074193,0.6243495,19446.684,3821,0
P20407_A6_D14_p3_B8,,,A230,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3282,8.096512917501594,17443.578,9.766784,137.97615,4.9343023,0.7909854,17443.578,3282,0
P20407_A6_D14_p3_C8,,,A419,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4783,8.473032295630468,22943.969,10.0408535,130.39815,4.878232,0.56833297,22943.969,4783,0
P20407_A6_D14_p3_F8,,,A3,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4843,8.485496104672983,23231.746,10.053318,121.061714,4.804527,0.5211047,23231.746,4843,0
P20407_A6_D14_p3_O8,,,A115,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3311,8.10530751550515,17626.041,9.777189,130.82413,4.881469,0.7422207,17626.041,3311,0
P20407_A6_D14_p3_L8,,,A100,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3524,8.16763571524637,18307.951,9.8151455,114.953735,4.7531915,0.6278897,18307.951,3524,0
P20407_A6_D14_p3_G8,,,A449,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,7310,8.897135342293316,30136.879,10.313539,151.224,5.025353,0.5017905,30136.879,7310,0
P20407_A6_D14_p3_I8,,,A48,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4205,8.344267356262645,20931.982,9.949081,137.15936,4.9284077,0.6552622,20931.982,4205,0
P20407_A6_D14_p3_J8,,,A1058,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3469,8.151909872940905,18178.84,9.808068,128.32423,4.862323,0.70589894,18178.84,3469,0
P20407_A6_D14_p3_M5,,,A80,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3336,8.112827478751374,17549.22,9.772821,112.64881,4.7331133,0.6419021,17549.22,3336,0
P20407_A6_D14_p3_K5,,,A575,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2731,7.912789220690681,15333.732,9.637876,105.934105,4.6722126,0.69085664,15333.732,2731,0
P20407_A6_D14_p3_P5,,,A209,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2706,7.903596289614301,15005.98,9.616271,128.10223,4.860605,0.8536746,15005.98,2706,0
P20407_A6_D14_p3_A5,,,A733,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4549,8.422882511944996,22133.762,10.004905,124.761505,4.8343873,0.5636706,22133.762,4549,0
P20407_A6_D14_p3_H5,,,A806,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3541,8.17244681834278,18451.002,9.822928,124.910995,4.835575,0.6769876,18451.002,3541,0
P20407_A6_D14_p3_N5,,,A133,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3788,8.239857411018601,19370.334,9.87155,110.00892,4.7096105,0.56792474,19370.334,3788,0
P20407_A6_D14_p3_D5,,,A9,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3891,8.266678443305896,19519.822,9.879237,120.82342,4.8025727,0.6189781,19519.822,3891,0
P20407_A6_D14_p3_B5,,,A436,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5436,8.600982717145921,24914.785,10.123257,126.092545,4.8449154,0.5060953,24914.785,5436,0
