,Donor,Timepoint,clone_id,DonorDay,HLA Type,TRA,cloneCount_A,nSeqCDR3_A,allVHitsWithScoreA,allJHitsWithScoreA,TRA2,cloneCount_A2,nSeqCDR3_A2,allVHitsWithScoreA2,allJHitsWithScoreA2,TRB,cloneCount_B,nSeqCDR3_B,allVHitsWithScoreB,allDHitsWithScoreB,allJHitsWithScoreB,TRD,cloneCount_D,nSeqCDR3_D,TRG,cloneCount_G,nSeqCDR3_G,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,n_genes,is_clone0
P20407_JH_D15_p3_D18,,,C42,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3431,8.140898460607852,18428.41,9.821703,133.70023,4.903052,0.72551143,18428.41,3431,0
P20407_JH_D15_p3_M18,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3778,8.237214703349489,19923.559,9.899709,142.17119,4.964041,0.7135833,19923.559,3778,0
P20407_JH_D15_p3_K18,,,C12,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2384,7.776954403322442,14188.003,9.560223,124.66763,4.8336406,0.87868345,14188.003,2384,0
P20407_JH_D15_p3_L18,,,C231,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3167,8.060855752934316,17490.697,9.769482,158.97096,5.074992,0.9088887,17490.697,3167,0
P20407_JH_D15_p3_B18,,,C551,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2562,7.848933726364071,14766.062,9.600155,134.44894,4.9085946,0.9105268,14766.062,2562,0
P20407_JH_D15_p1_F3,,,C64,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3994,8.292798858200374,20787.23,9.9421425,130.89192,4.881983,0.6296747,20787.23,3994,0
P20407_JH_D15_p2_J3,,,C50,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2794,7.9355873855892,15975.737,9.678889,139.36894,4.9442744,0.8723788,15975.737,2794,0
P20407_JH_D15_p1_N3,,,C77,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5490,8.610865667278873,25810.938,10.158592,136.37831,4.9227386,0.52837414,25810.938,5490,0
P20407_JH_D15_p1_A3,,,C290,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3650,8.202756381655638,19165.756,9.860932,154.29318,5.045315,0.80504614,19165.756,3650,0
P20407_JH_D15_p2_F3,,,C253,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3484,8.156223323194624,18809.125,9.842151,171.59181,5.1509295,0.9122796,18809.125,3484,0
P20407_JH_D15_p1_O3,,,C144,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2747,7.91862865334224,15252.564,9.632568,132.75322,4.8959966,0.8703666,15252.564,2747,0
P20407_JH_D15_p2_C3,,,C287,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3362,8.12058871174027,18065.963,9.80184,173.53064,5.1621003,0.9605391,18065.963,3362,0
P20407_JH_D15_p2_E3,,,C7,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2610,7.8674885686991285,15123.081,9.624043,129.41116,4.8706923,0.85571957,15123.081,2610,0
P20407_JH_D15_p1_C3,,,C574,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2739,7.9157131993821155,15156.084,9.626224,153.10143,5.037611,1.0101649,15156.084,2739,0
P20407_JH_D15_p2_M3,,,C135,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5287,8.573195381531523,25457.43,10.144802,153.54764,5.0405025,0.60315454,25457.43,5287,0
P20407_JH_D15_p1_L3,,,C107,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3888,8.265907334155747,20121.715,9.909604,147.06052,4.997621,0.7308548,20121.715,3888,0
P20407_JH_D15_p2_I3,,,C123,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2769,7.926602599181384,15503.708,9.648899,144.61565,4.9809704,0.93278104,15503.708,2769,0
P20407_JH_D15_p2_G3,,,C7,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3278,8.095293776844649,17932.059,9.794401,140.24792,4.9505167,0.7821072,17932.059,3278,0
P20407_JH_D15_p2_L3,,,C203,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3775,8.236420527265391,19739.893,9.890448,141.58977,4.959972,0.7172773,19739.893,3775,0
P20407_JH_D15_p1_B3,,,C11,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5694,8.647343875881283,26148.98,10.171604,153.76593,5.041914,0.58803797,26148.98,5694,0
P20407_JH_D15_p2_D3,,,C170,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2981,8.000349495324684,16740.457,9.725643,133.21535,4.8994455,0.79576886,16740.457,2981,0
P20407_JH_D15_p2_B3,,,C377,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3133,8.050065422915965,17234.354,9.754718,159.29509,5.0770164,0.9242882,17234.354,3133,0
P20407_JH_D15_p1_K3,,,C261,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4213,8.346167594364134,21492.62,9.975512,133.63625,4.9025764,0.6217774,21492.62,4213,0
P20407_JH_D15_p2_K3,,,C0,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2073,7.637234388789473,12321.771,9.419204,174.08134,5.165251,1.4127947,12321.771,2073,1
P20407_JH_D15_p1_I3,,,C156,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3821,8.248529124800218,19948.125,9.900941,141.27397,4.9577546,0.7082068,19948.125,3821,0
P20407_JH_D15_p1_J3,,,C22,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3566,8.17948018535889,18965.654,9.850438,128.05539,4.860242,0.67519623,18965.654,3566,0
P20407_JH_D15_p1_P3,,,C340,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3942,8.279697133877628,20448.404,9.925709,146.28105,4.9923425,0.71536654,20448.404,3942,0
P20407_JH_D15_p1_M3,,,C64,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4295,8.3654396361887,21530.635,9.977279,136.82773,4.9260044,0.6355025,21530.635,4295,0
P20407_JH_D15_p2_H3,,,C402,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4031,8.302017809751204,20711.781,9.938506,162.21692,5.09508,0.7832109,20711.781,4031,0
P20407_JH_D15_p2_N3,,,C18,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3461,8.149601735736155,18576.219,9.829691,139.74654,4.9469604,0.7522873,18576.219,3461,0
P20407_JH_D15_p1_F12,,,C412,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3248,8.0861025356691,17316.672,9.759482,140.62704,4.953197,0.81209046,17316.672,3248,0
P20407_JH_D15_p2_J12,,,C64,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4983,8.51398806046729,24422.785,10.1033125,156.02597,5.0564113,0.63885415,24422.785,4983,0
P20407_JH_D15_p1_N12,,,C107,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4342,8.376320632534823,22083.129,10.002614,131.00217,4.882818,0.59322286,22083.129,4342,0
P20407_JH_D15_p1_A12,,,C75,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3770,8.235095497258357,19642.111,9.885482,138.95018,4.9412866,0.70740956,19642.111,3770,0
P20407_JH_D15_p2_F12,,,C450,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3208,8.073714641109857,17764.691,9.785025,119.80542,4.7941813,0.67440194,17764.691,3208,0
P20407_JH_D15_p1_O12,,,C321,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,5272,8.57035473953047,25317.725,10.139299,121.862686,4.8110676,0.4813335,25317.725,5272,0
P20407_JH_D15_p1_H12,,,C101,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3916,8.27308133366583,20555.479,9.930931,154.04628,5.0437236,0.7494172,20555.479,3916,0
P20407_JH_D15_p2_E12,,,C42,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2767,7.92588031673756,15693.536,9.661068,128.00314,4.8598366,0.8156424,15693.536,2767,0
P20407_JH_D15_p1_D12,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3767,8.234299635696253,19815.406,9.894265,144.98782,4.9835234,0.73169243,19815.406,3767,0
P20407_JH_D15_p1_C12,,,C190,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4013,8.297543529356284,20817.666,9.943605,139.26082,4.943504,0.66895497,20817.666,4013,0
P20407_JH_D15_p1_E12,,,C499,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2783,7.931644021454311,15682.164,9.660343,140.2701,4.9506736,0.89445627,15682.164,2783,0
P20407_JH_D15_p1_L12,,,C421,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4303,8.36730010184162,21830.389,9.991104,127.60787,4.856768,0.5845424,21830.389,4303,0
P20407_JH_D15_p2_L12,,,C456,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4346,8.377241230988792,21888.01,9.99374,149.36916,5.0130935,0.68242455,21888.01,4346,0
P20407_JH_D15_p1_B12,,,C445,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,4034,8.302761580704049,20632.64,9.934678,161.36455,5.089844,0.7820838,20632.64,4034,0
P20407_JH_D15_p2_D12,,,C199,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,2713,7.906178840394815,15538.518,9.651141,143.27461,4.9717183,0.922061,15538.518,2713,0
P20407_JH_D15_p1_K12,,,C26,JH_D14,,,,,,,,,,,,,,,,,,,,,,,,3168,8.06117135969092,17324.873,9.759956,136.03894,4.920265,0.7852233,17324.873,3168,0
