,Donor,Timepoint,clone_id,DonorDay,HLA Type,TRA,cloneCount_A,nSeqCDR3_A,allVHitsWithScoreA,allJHitsWithScoreA,TRA2,cloneCount_A2,nSeqCDR3_A2,allVHitsWithScoreA2,allJHitsWithScoreA2,TRB,cloneCount_B,nSeqCDR3_B,allVHitsWithScoreB,allDHitsWithScoreB,allJHitsWithScoreB,TRD,cloneCount_D,nSeqCDR3_D,TRG,cloneCount_G,nSeqCDR3_G,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,n_genes,is_clone0
P20407_A30_D14_p4_N20,,,B180,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2906,7.9748769005588755,15786.715,9.666987,122.02898,4.81242,0.7729853,15786.715,2906,0
P20407_A30_D14_p4_B20,,,B293,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2781,7.930925372483388,15372.06,9.640372,113.21534,4.7380857,0.7365008,15372.06,2781,0
P20407_A30_D14_p4_I20,,,B847,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2786,7.932721027481948,15478.761,9.647288,109.6183,4.7060857,0.70818526,15478.761,2786,0
P20407_A30_D14_p4_D20,,,B509,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2006,7.604396348796338,11865.231,9.381452,123.681946,4.825766,1.0423896,11865.231,2006,0
P20407_A30_D14_p4_J20,,,B451,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3528,8.16876982367527,18118.613,9.80475,117.43209,4.7743397,0.6481296,18118.613,3528,0
P20407_A30_D14_p4_M20,,,B250,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3115,8.044305406990638,16648.05,9.720108,124.35691,4.831165,0.7469758,16648.05,3115,0
P20407_A30_D14_p4_H20,,,B1150,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3764,8.233503140233994,18801.898,9.841766,125.42414,4.8396425,0.6670823,18801.898,3764,0
P20407_A30_D14_p4_A20,,,B401,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2444,7.801800401908973,13990.177,9.546183,125.39109,4.839381,0.8962795,13990.177,2444,0
P20407_A30_D14_p4_C20,,,B838,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3120,8.045908742270779,16715.332,9.724141,120.76587,4.8021,0.7224856,16715.332,3120,0
P20407_A30_D14_p4_K20,,,B1527,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2160,7.6783263565068856,12578.036,9.439787,119.08297,4.7881827,0.94675326,12578.036,2160,0
P20407_A30_D14_p4_G20,,,B212,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4905,8.498214224818435,22813.926,10.035171,120.82768,4.8026075,0.5296225,22813.926,4905,0
P20407_A30_D14_p4_O20,,,B293,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2634,7.876638460975463,14723.867,9.597293,126.85269,4.8508787,0.8615446,14723.867,2634,0
P20407_A30_D14_p4_F20,,,B1291,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2061,7.631431664576906,11971.5625,9.390373,104.95362,4.6630015,0.8766911,11971.5625,2061,0
P20407_A30_D14_p4_L20,,,B1174,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3378,8.12533508671429,17573.861,9.774225,126.9137,4.8513556,0.7221731,17573.861,3378,0
P20407_A30_D14_p4_E20,,,B925,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2821,7.945201132412759,15444.703,9.645086,119.506645,4.791705,0.77377105,15444.703,2821,0
P20407_A30_D14_p6_O14,,,B293,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3226,8.079308192051961,17187.965,9.752023,133.73419,4.903304,0.7780688,17187.965,3226,0
P20407_A30_D14_p6_P14,,,B126,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2296,7.739359202689098,13042.879,9.476074,145.60266,4.9877257,1.1163384,13042.879,2296,0
P20407_A30_D14_p6_F14,,,B26,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3129,8.048788283534199,16563.629,9.715025,140.12044,4.9496136,0.8459525,16563.629,3129,0
P20407_A30_D14_p6_H14,,,B379,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2648,7.88193748927207,14487.064,9.58108,131.1899,4.8842397,0.90556574,14487.064,2648,0
P20407_A30_D14_p6_E14,,,B947,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2960,7.993282328101591,16065.855,9.684514,132.89374,4.8970466,0.8271812,16065.855,2960,0
P20407_A30_D14_p6_D14,,,B1221,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3734,8.225503097566918,18987.357,9.851582,116.89776,4.769818,0.615661,18987.357,3734,0
P20407_A30_D14_p6_A14,,,B148,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2667,7.889084407035514,14697.209,9.595481,132.28903,4.89252,0.90009624,14697.209,2667,0
P20407_A30_D14_p6_M14,,,B165,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4248,8.354438940114811,21016.945,9.953132,115.13579,4.7547603,0.5478236,21016.945,4248,0
P20407_A30_D14_p6_C14,,,B69,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2008,7.605392364814935,11752.072,9.37187,120.49876,4.799904,1.0253406,11752.072,2008,0
P20407_A30_D14_p6_L14,,,B564,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4372,8.38320455141292,21140.93,9.959014,123.18319,4.821758,0.58267635,21140.93,4372,0
P20407_A30_D14_p6_N14,,,B1258,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3339,8.113726085970747,17601.26,9.775783,121.989746,4.812101,0.693074,17601.26,3339,0
P20407_A30_D14_p6_B14,,,B359,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3372,8.12355783506165,17715.645,9.78226,133.1965,4.8993053,0.75185806,17715.645,3372,0
P20407_A30_D14_p6_I14,,,B81,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2684,7.895436006942965,14967.198,9.613683,104.31872,4.656991,0.69698226,14967.198,2684,0
P20407_A30_D14_p6_G14,,,B1580,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3306,8.103796712981794,17334.53,9.760513,120.74807,4.801954,0.6965754,17334.53,3306,0
P20407_A30_D14_p5_M24,,,B1600,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2865,7.960672608388117,15599.519,9.65506,127.27595,4.8541837,0.8158966,15599.519,2865,0
P20407_A30_D14_p5_G24,,,B1589,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2939,7.986164860332727,15692.991,9.661034,118.84297,4.7861824,0.75729966,15692.991,2939,0
P20407_A30_D14_p5_B24,,,B345,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5995,8.698847859222488,25866.299,10.160735,129.37476,4.870413,0.50016725,25866.299,5995,0
P20407_A30_D14_p5_E24,,,B125,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4645,8.443761913330354,22048.125,10.001028,127.87837,4.858869,0.5799966,22048.125,4645,0
P20407_A30_D14_p5_I24,,,B388,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2451,7.804659297056102,13630.429,9.520133,125.776344,4.8424244,0.9227615,13630.429,2451,0
P20407_A30_D14_p5_C24,,,B970,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3118,8.045267716607803,16469.178,9.709307,128.31886,4.8622813,0.77914554,16469.178,3118,0
P20407_A30_D14_p5_O24,,,B100,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3430,8.14060704285845,17846.291,9.789607,123.37553,4.8233056,0.6913231,17846.291,3430,0
P20407_A30_D14_p5_A24,,,B8,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3691,8.213923595622743,18977.924,9.851085,129.4614,4.8710775,0.68216836,18977.924,3691,0
P20407_A30_D14_p5_J24,,,B1182,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2841,7.952263308657046,15352.21,9.63908,126.233055,4.8460207,0.8222468,15352.21,2841,0
P20407_A30_D14_p5_N24,,,B196,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2895,7.971085753505607,15846.641,9.670776,132.1364,4.891374,0.83384484,15846.641,2895,0
P20407_A30_D14_p5_K24,,,B180,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3388,8.128290171607052,17716.205,9.782291,123.5933,4.8250546,0.6976285,17716.205,3388,0
P20407_A30_D14_p5_L24,,,B332,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5725,8.65277248565806,25181.727,10.133914,133.8221,4.903956,0.5314254,25181.727,5725,0
P20407_A30_D14_p5_D24,,,B1233,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3020,8.013343181386672,16010.999,9.681093,127.12328,4.852993,0.79397476,16010.999,3020,0
P20407_A30_D14_p5_F24,,,B205,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3177,8.064007347096661,16957.35,9.738516,119.9877,4.795689,0.7075852,16957.35,3177,0
P20407_A30_D14_p5_M19,,,B176,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2689,7.897296472595885,14881.95,9.607971,133.52686,4.901764,0.8972403,14881.95,2689,0
P20407_A30_D14_p5_G19,,,B664,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3115,8.044305406990638,16676.057,9.721789,121.53557,4.808401,0.7288028,16676.057,3115,0
P20407_A30_D14_p5_B19,,,B657,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2931,7.983440063006542,15860.4375,9.671646,123.66798,4.825654,0.77972615,15860.4375,2931,0
P20407_A30_D14_p5_E19,,,B1515,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2920,7.979681302387741,15844.466,9.670639,120.783745,4.802247,0.7623087,15844.466,2920,0
P20407_A30_D14_p5_I19,,,B985,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2196,7.69484807238461,12678.251,9.447722,138.98438,4.9415307,1.0962424,12678.251,2196,0
P20407_A30_D14_p5_C19,,,B972,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3645,8.201385955238608,18583.137,9.830064,127.83346,4.8585205,0.6879003,18583.137,3645,0
P20407_A30_D14_p5_H19,,,B949,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3198,8.070593539949519,16811.979,9.729906,127.655045,4.857135,0.75931007,16811.979,3198,0
P20407_A30_D14_p5_O19,,,B1536,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3737,8.226305988015508,18940.139,9.849092,125.00125,4.836292,0.65998065,18940.139,3737,0
P20407_A30_D14_p5_J19,,,B530,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3223,8.07837810362652,16947.492,9.737934,132.7604,4.89605,0.78336316,16947.492,3223,0
P20407_A30_D14_p5_N19,,,B412,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3681,8.211211361793023,18650.102,9.83366,132.49713,4.89408,0.7104365,18650.102,3681,0
P20407_A30_D14_p5_K19,,,B574,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2832,7.949091499830517,15561.605,9.652626,120.247826,4.797837,0.77272123,15561.605,2832,0
P20407_A30_D14_p5_L19,,,B1157,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3858,8.258163361537619,18897.787,9.846853,125.55924,4.8407106,0.66441244,18897.787,3858,0
P20407_A30_D14_p5_D19,,,B473,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2356,7.7651449029361315,13433.306,9.505567,114.537605,4.749596,0.852639,13433.306,2356,0
P20407_A30_D14_p5_F19,,,B243,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3771,8.235360643753348,19216.352,9.863569,121.72031,4.809908,0.63342047,19216.352,3771,0
P20407_A30_D14_p4_N17,,,B334,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2732,7.913155185928068,14945.135,9.612208,128.86404,4.866488,0.86224747,14945.135,2732,0
P20407_A30_D14_p4_B17,,,B85,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2007,7.60489448081162,11960.642,9.389461,129.97495,4.875006,1.0866886,11960.642,2007,0
P20407_A30_D14_p4_I17,,,B934,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2709,7.904703913873747,15071.039,9.620597,129.68921,4.8728223,0.86051935,15071.039,2709,0
P20407_A30_D14_p4_D17,,,B377,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2173,7.684324067681155,12603.94,9.441844,115.21395,4.755433,0.91411054,12603.94,2173,0
P20407_A30_D14_p4_J17,,,B67,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3370,8.12296471523406,17528.252,9.771626,130.40077,4.878252,0.74394625,17528.252,3370,0
P20407_A30_D14_p4_M17,,,B41,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2324,7.751475318021456,13253.611,9.492101,117.8524,4.7778826,0.88920975,13253.611,2324,0
P20407_A30_D14_p4_A17,,,B559,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3011,8.010359588919783,16187.029,9.692027,120.36337,4.798789,0.74357915,16187.029,3011,0
P20407_A30_D14_p4_C17,,,B919,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2961,7.993619994827744,15958.424,9.677805,120.58234,4.8005915,0.7556031,15958.424,2961,0
P20407_A30_D14_p4_K17,,,B1582,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2346,7.760893195851024,13074.21,9.478474,121.33731,4.8067822,0.92806613,13074.21,2346,0
P20407_A30_D14_p4_G17,,,B506,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3149,8.055157731819678,16756.4,9.726595,111.92103,4.726689,0.66793,16756.4,3149,0
P20407_A30_D14_p4_O17,,,B1155,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5110,8.53915035876828,23472.219,10.063616,122.15774,4.813466,0.5204354,23472.219,5110,0
P20407_A30_D14_p4_F17,,,B424,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2947,7.988882253309227,15994.261,9.680048,115.043785,4.753968,0.7192817,15994.261,2947,0
P20407_A30_D14_p4_E17,,,B604,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3182,8.065579427282092,16765.2,9.72712,118.028435,4.779362,0.7040085,16765.2,3182,0
P20407_A30_D14_p5_M10,,,B853,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2745,7.917900586327916,15122.386,9.623998,137.03192,4.927485,0.90615284,15122.386,2745,0
P20407_A30_D14_p5_P10,,,B1077,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2970,7.9966538754626075,15819.756,9.669078,133.70845,4.903113,0.84519917,15819.756,2970,0
P20407_A30_D14_p5_G10,,,B833,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3459,8.14902386805177,17518.049,9.771044,121.91417,4.8114862,0.69593465,17518.049,3459,0
P20407_A30_D14_p5_B10,,,B1290,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4456,8.402231172946555,21427.537,9.972479,130.54268,4.8793316,0.60922855,21427.537,4456,0
P20407_A30_D14_p5_E10,,,B1452,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3474,8.153349757998892,18040.95,9.800455,136.48259,4.923497,0.75651556,18040.95,3474,0
P20407_A30_D14_p5_I10,,,B949,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2966,7.995306620290822,16025.969,9.682028,132.35611,4.893023,0.82588524,16025.969,2966,0
P20407_A30_D14_p5_C10,,,B634,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3732,8.224967478914584,18793.445,9.841316,139.4447,4.9448137,0.7419858,18793.445,3732,0
P20407_A30_D14_p5_H10,,,B1303,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2957,7.992268643270745,15988.212,9.679669,121.8259,4.8107677,0.76197326,15988.212,2957,0
P20407_A30_D14_p5_A10,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3620,8.19450550976564,18522.643,9.826803,129.27063,4.869614,0.697906,18522.643,3620,1
P20407_A30_D14_p5_J10,,,B475,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3147,8.054522609537294,16669.14,9.7213745,117.194824,4.772334,0.70306456,16669.14,3147,0
P20407_A30_D14_p5_N10,,,B444,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3576,8.182279739259018,17602.059,9.775828,139.97314,4.9485693,0.79520893,17602.059,3576,0
P20407_A30_D14_p5_K10,,,B1571,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3029,8.016317898503415,16297.076,9.698802,119.129196,4.788568,0.7309851,16297.076,3029,0
P20407_A30_D14_p5_L10,,,B254,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3361,8.120291313968561,17637.412,9.777834,144.94435,4.9832253,0.82180053,17637.412,3361,0
P20407_A30_D14_p5_D10,,,B307,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4696,8.454679286026995,22320.037,10.013285,124.21399,4.8300242,0.55651337,22320.037,4696,0
P20407_A30_D14_p5_F10,,,B50,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3789,8.240121298076472,18859.889,9.844846,140.21178,4.9502606,0.7434391,18859.889,3789,0
P20407_A30_D14_p3_F2,,,B536,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4381,8.385260520155413,21243.967,9.963875,135.52612,4.916516,0.63795114,21243.967,4381,0
P20407_A30_D14_p3_N2,,,B67,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3398,8.131236549696116,17709.43,9.781909,121.079636,4.8046737,0.6837015,17709.43,3398,0
P20407_A30_D14_p3_A2,,,B57,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5134,8.543835122362658,23108.234,10.047988,144.60928,4.980927,0.62579113,23108.234,5134,0
P20407_A30_D14_p3_O2,,,B50,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3441,8.143807976771484,17818.064,9.788024,140.18658,4.9500823,0.7867666,17818.064,3441,0
P20407_A30_D14_p3_H2,,,B459,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3768,8.234564993267135,19137.135,9.859438,130.48122,4.878864,0.6818221,19137.135,3768,0
P20407_A30_D14_p3_D2,,,B128,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2653,7.8838232148921525,14712.528,9.596522,130.27853,4.8773212,0.8854939,14712.528,2653,0
P20407_A30_D14_p3_C2,,,B1548,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3334,8.112227958349724,17636.488,9.7777815,121.08,4.8046765,0.68653125,17636.488,3334,0
P20407_A30_D14_p3_E2,,,B85,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2514,7.83002808253384,14106.572,9.554467,123.13541,4.821373,0.8728939,14106.572,2514,0
P20407_A30_D14_p3_L2,,,B1505,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2541,7.8407064517494,13714.536,9.526284,145.7747,4.9888988,1.0629212,13714.536,2541,0
P20407_A30_D14_p3_B2,,,B1133,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3031,8.016977746762262,16318.335,9.700106,129.57341,4.8719354,0.79403573,16318.335,3031,0
P20407_A30_D14_p3_K2,,,B144,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3753,8.230577217146454,19115.287,9.858296,119.55046,4.7920685,0.62541807,19115.287,3753,0
P20407_A30_D14_p3_I2,,,B707,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3534,8.170468578330674,17858.4,9.790285,150.6149,5.0213437,0.843384,17858.4,3534,0
P20407_A30_D14_p3_J2,,,B531,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3083,8.03398273468322,16684.021,9.722267,128.52623,4.8638835,0.7703552,16684.021,3083,0
P20407_A30_D14_p3_P2,,,B1158,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4926,8.502485562543963,23165.852,10.050478,137.01308,4.9273486,0.5914442,23165.852,4926,0
P20407_A30_D14_p3_M2,,,B252,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5953,8.691818541575723,26171.582,10.172467,127.29723,4.8543496,0.48639485,26171.582,5953,0
P20407_A30_D14_p3_G2,,,B262,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5898,8.682538124003075,25699.338,10.15426,142.86023,4.968842,0.5558907,25699.338,5898,0
P20407_A30_D14_p4_N10,,,B354,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2320,7.749753406274437,13272.331,9.493512,124.037,4.82861,0.93455327,13272.331,2320,0
P20407_A30_D14_p4_B10,,,B583,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3150,8.055475141757274,16687.705,9.722487,135.33905,4.915145,0.8110106,16687.705,3150,0
P20407_A30_D14_p4_I10,,,B156,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2928,7.982416346827733,15910.017,9.674767,141.83733,4.9617066,0.8914971,15910.017,2928,0
P20407_A30_D14_p4_D10,,,B383,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2505,7.826443135456014,14067.555,9.551698,122.040535,4.812514,0.867532,14067.555,2505,0
P20407_A30_D14_p4_J10,,,B593,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3071,8.030084094267563,16512.334,9.711924,124.13129,4.8293633,0.75174886,16512.334,3071,0
P20407_A30_D14_p4_M10,,,B891,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2446,7.802618063442671,13677.514,9.5235815,109.86815,4.7083416,0.80327576,13677.514,2446,0
P20407_A30_D14_p4_H10,,,B1226,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3728,8.22389538017882,18817.32,9.8425865,127.25839,4.854047,0.6762833,18817.32,3728,0
P20407_A30_D14_p4_A10,,,B123,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2938,7.985824666418917,15811.258,9.668541,118.38068,4.782317,0.7487113,15811.258,2938,0
P20407_A30_D14_p4_C10,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1257,7.1372784372603855,8123.546,9.0026455,115.96481,4.7618732,1.4275148,8123.546,1257,1
P20407_A30_D14_p4_K10,,,B279,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2973,7.9976631270201,16249.36,9.69587,122.330574,4.8148685,0.7528332,16249.36,2973,0
P20407_A30_D14_p4_G10,,,B688,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4424,8.39502555744203,21230.275,9.963231,142.35974,4.9653573,0.67055064,21230.275,4424,0
P20407_A30_D14_p4_O10,,,B1498,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2979,7.9996785794994505,15859.443,9.671583,119.08648,4.7882123,0.75088686,15859.443,2979,0
P20407_A30_D14_p4_F10,,,B90,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2502,7.8252452914317745,14194.396,9.560673,115.33632,4.7564855,0.8125482,14194.396,2502,0
P20407_A30_D14_p4_L10,,,B1190,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2606,7.865955413933502,14631.874,9.591026,124.175934,4.82972,0.8486673,14631.874,2606,0
P20407_A30_D14_p4_E10,,,B205,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2656,7.884952945759814,14763.932,9.60001,107.626686,4.687917,0.7289839,14763.932,2656,0
P20407_A30_D14_p1_J6,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2347,7.761319180947987,13461.046,9.507629,129.36838,4.870364,0.96105736,13461.046,2347,1
P20407_A30_D14_p1_F6,,,B1216,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1468,7.292337176173877,9205.55,9.12767,113.17677,4.7377477,1.2294407,9205.55,1468,0
P20407_A30_D14_p1_C6,,,B536,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3165,8.060224240440958,16734.158,9.725267,130.27565,4.8772993,0.7785014,16734.158,3165,0
P20407_A30_D14_p1_E6,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1126,7.027314514039777,7434.0903,8.913966,125.06178,4.836772,1.6822742,7434.0903,1126,1
P20407_A30_D14_p1_O6,,,B1200,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2852,7.9561263512135,15307.186,9.636143,131.55913,4.8870287,0.85945994,15307.186,2852,0
P20407_A30_D14_p1_M6,,,B705,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3312,8.105609402299896,17183.805,9.7517805,131.70372,4.8881187,0.766441,17183.805,3312,0
P20407_A30_D14_p1_P6,,,B1597,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3293,8.099857910737585,16929.504,9.736873,135.12845,4.913599,0.79818314,16929.504,3293,0
P20407_A30_D14_p1_I6,,,B311,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4572,8.427924723658055,21684.207,9.9843855,119.50877,4.791723,0.55113274,21684.207,4572,0
P20407_A30_D14_p1_G6,,,B608,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4702,8.455955881945048,21912.455,9.994856,129.91362,4.874538,0.5928757,21912.455,4702,0
P20407_A30_D14_p1_L6,,,B1310,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2774,7.928406026180535,15194.254,9.628738,137.03276,4.927491,0.9018723,15194.254,2774,0
P20407_A30_D14_p1_A6,,,B392,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2400,7.783640596221253,13604.526,9.518231,128.56212,4.8641605,0.94499516,13604.526,2400,0
P20407_A30_D14_p1_D6,,,B750,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2664,7.887959336599945,14680.264,9.594327,133.80452,4.9038258,0.9114586,14680.264,2664,0
P20407_A30_D14_p1_B6,,,B131,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2822,7.945555428253489,15429.935,9.64413,119.54928,4.7920585,0.77478796,15429.935,2822,0
P20407_A30_D14_p1_K6,,,B165,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2387,7.778211474512493,13544.459,9.513806,142.91872,4.969249,1.0551821,13544.459,2387,0
P20407_A30_D14_p1_H6,,,B14,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3156,8.057377488557991,16607.584,9.717675,138.08879,4.9351125,0.8314803,16607.584,3156,0
P20407_A30_D14_p1_N6,,,B212,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3543,8.173011311724972,17882.957,9.791659,133.09267,4.898531,0.7442431,17882.957,3543,0
P20407_A30_D14_p4_N16,,,B523,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3125,8.047509510981422,16685.047,9.722328,128.17168,4.861142,0.7681829,16685.047,3125,0
P20407_A30_D14_p4_B16,,,B968,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2910,7.976251943745623,15815.101,9.668784,120.25633,4.797907,0.7603893,15815.101,2910,0
P20407_A30_D14_p4_I16,,,B102,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2629,7.874739125171811,14727.097,9.597512,128.50629,4.8637295,0.872584,14727.097,2629,0
P20407_A30_D14_p4_D16,,,B493,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2568,7.851271997109883,14402.6455,9.575236,117.919365,4.7784457,0.81873405,14402.6455,2568,0
P20407_A30_D14_p4_J16,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1969,7.585788821732034,11690.269,9.366597,128.72707,4.8654327,1.1011472,11690.269,1969,1
