,TPM_p,UMI_p,TPM_logp,UMI_logp
ANKIB1,0.01705792619587932,0.00435648861342473,1.7680737689733814,2.360863416746002
CLPX,0.017058239466731222,0.03848805688502278,1.768065793176589,1.4146740142214442
RNF181,0.017117119913302052,0.1452182192287914,1.7665693068891957,0.8379788931803329
BLM,0.017143036493208804,0.0159418537935298,1.76591225035643,1.7974611782040966
APRT,0.01714506580280654,0.0030750605819930762,1.7658608437225025,2.51214632373698
NARS,0.01717431729425074,0.05321291701769169,1.7651205178045204,1.2739829333330557
SYNJ2,0.017192811795493926,0.0023534885046796283,1.7646530908867901,2.6282879186093036
BIN3,0.01719669201332039,0.0073335669688263765,1.764555086727897,2.1346847377625777
C5orf58,0.017232351709434626,0.003279636211410304,1.763655450077435,2.484174327062478
CTA-292E10.6,0.017236969340622764,0.011661320438889329,1.7635390908515856,1.9332522706014452
PEX14,0.017258002991530977,0.0206282184209745,1.763009460065517,1.6855382787331457
LDHAP2,0.017286750610744774,0.017626650632703727,1.7622866333568237,1.7538302032949225
CUL4A,0.0173022603399185,0.008544646557734565,1.7618971576209024,2.0683058968051715
UHRF1BP1L,0.017326972434594582,0.004508549554397792,1.7612773155212635,2.345963152542516
CASP8,0.017329499329440563,0.0025932625365343957,1.761213984406811,2.586153513930028
PGPEP1,0.01734828456984213,0.004177322741623753,1.7607434625840015,2.379101969673462
FTSJ1-1,0.017359783171086104,0.011729910142357405,1.760455703594372,1.9307053148092628
RP1-225E12.2,0.01739151530676486,0.037837019760912055,1.7596625766691578,1.4220830781994795
PPP3CC,0.017428878523429454,0.0047868491358335616,1.7587305570526977,2.3199502596932047
GALM,0.017455157537261234,0.013855035023931721,1.758076227213337,1.8583923720339648
FBXO32,0.01755541808492573,0.00801072344063555,1.7555888232869745,2.096328261432785
TP53BP1,0.01762912536246723,0.051084882674082906,1.7537692339103652,1.2917075997197278
ANAPC2,0.017787274128013165,0.03369572040436098,1.7498906017681133,1.472425254107706
RARG,0.017791117838402978,0.02939164428401706,1.7497967637880045,1.5317761171087403
SLC29A3,0.01784706454997523,0.013339936349406624,1.7484332055789196,1.8748462426209258
C9orf66,0.017849043699279022,0.011475457590711837,1.7483850471849358,1.9402299876940696
CYP2R1,0.017960749368685587,0.01584348950144002,1.7456755474072596,1.8001491595951509
ANP32B,0.018039194023287956,0.008665464062951725,1.743782870289533,2.0622081744869893
TADA2A,0.018057051046790767,0.012032649361483879,1.7433531742151582,1.919638738712257
GCLC,0.018101174740951485,0.023761043134513386,1.7422932391110675,1.6241344972927503
NMD3,0.018107665125898755,0.055674910591962924,1.7421375457274306,1.2543404717245181
HMGB1P5,0.018190020158408,0.022827135526955332,1.7401668196456694,1.6415485827229532
XPO7,0.01820538557131168,0.0354691275922301,1.7398001187229073,1.450149493415284
POU2F2,0.018281312346736345,0.0003551272652373685,1.737992631113766,3.4496159830417588
ERBB2IP,0.018284831938957413,0.17992033964550494,1.7379090270305495,0.7449197377301089
MDM2,0.018381045249806032,0.00415286480592562,1.7356297958162974,2.381652206861752
AVIL,0.018411563650938136,0.03403191451382569,1.7349093263174578,1.4681136183622563
SLC2A6,0.01842895092173692,0.018690517340544038,1.7344993865317884,1.72837867748505
ADRBK1,0.01844255201916795,0.13297430466058097,1.73417898289435,0.8762322719820939
STK4,0.01845791397118694,0.03020130169153255,1.7338173825080416,1.5199743383254052
AC006995.8,0.01859474103559091,0.016784812694481267,1.730609865575889,1.7750835007792152
ADRM1,0.018632655588766724,0.05230006621353524,1.7297252435816397,1.2814977613018506
C11orf1,0.01869452136051206,0.008846137013093976,1.728285649694008,2.053246338358926
LYRM5,0.01875582584515099,0.012361528149339558,1.7268638085009569,1.9079278378392504
CCDC23,0.018769354653674797,0.04035909046656921,1.7265506594599622,1.3940586295957067
AL031320.1,0.01879958640890801,0.015688154991675664,1.7258517051142364,1.8044281286915616
RP11-159G9.5,0.018848681890894885,0.054259923804920146,1.7247190150882348,1.265520820436678
LARP4B,0.018943851225040248,0.0473923019479908,1.7225317256622936,1.3242921961533047
SEPT8,0.018977132178586237,0.016260496097096087,1.721769417468191,1.7888662084993534
RNF141,0.018978992195973387,0.012064407124056861,1.7217268527805976,1.9184940155767567
STAM,0.01903354466253003,0.016840995707500146,1.7204803244811098,1.7736322348382016
FERMT3,0.01913482618510202,0.012644065083311838,1.7181754784195662,1.898113277365007
NFKB2,0.019165263030397242,0.015107482828531365,1.7174852159678755,1.8208078907070626
SESN1,0.019202104035838424,0.045694835755044405,1.7166511816563403,1.3401328793572589
GIMAP7,0.019241392614974765,0.008881604317224363,1.7157634986645391,2.0515085789076544
SNRNP200,0.01927681590582154,0.009925499305572986,1.7149647001391932,2.0032476366856744
ATP2B1,0.01932475121956595,0.07263784959115589,1.7138860883366838,1.1388370213773717
HADHB,0.01934441465155894,0.043646388452132465,1.7134444071908141,1.3600516864418124
WBP2,0.019393550397820508,0.06552745352533612,1.7123426768917382,1.1835767089152673
GSK3A,0.019440951803682376,0.018267210524388774,1.7112824763969825,1.7383277660769947
SDAD1,0.019466055262129293,0.038372310349418536,1.7107220480415126,1.4159820516800459
PPM1M,0.01949670578918225,0.022918334395015838,1.7100387618906747,1.6398169481941092
RUNX3,0.019507527157860815,0.09927196665946524,1.7097977797987718,1.0031733743036901
HNRNPA2B1,0.019510941083091298,0.0001591892935541148,1.7097217825103157,3.798086144555179
ZBED5-AS1,0.019543690379272564,0.0301170684276727,1.708993426286285,1.5211873043055841
MCEE,0.019547766404601624,0.010970983279109897,1.708902859422803,1.959754446850582
BAK1P1,0.01958419506792124,0.01897838364981827,1.7080942737328642,1.721740778307918
TGS1,0.01965404500796605,0.014639565274486021,1.706548053744007,1.8344718195682725
RP11-25K19.1,0.019701005673412066,0.04106280379340984,1.7055116039264422,1.3865514000595904
PSMC1P1,0.01986728029434477,0.0243662924106595,1.7018615810029678,1.6132105482912265
CERK,0.019913778027132675,0.002191702821009493,1.7008463381301533,2.659218333374409
SGPL1,0.019915115470003263,0.024051871484143013,1.7008171711607611,1.6188511253768727
CEP89,0.019929238305366023,0.006189596831719071,1.7005092996988063,2.208337638453558
MYO18A,0.01997587662430116,0.0029977283666853772,1.6994941529529979,2.523207722453129
ARPC4,0.019993909377545117,0.02482085110640941,1.699102280664346,1.6051833306342378
IKBKGP1,0.01999861444844027,0.0038586698347337993,1.6990000922480788,2.4135623800416006
LACTB,0.020001211430873064,0.011080239373160264,1.6989436992455118,1.9554508571780158
MRRF,0.020007919534076036,0.012231751283150691,1.6987980678777652,1.9125113583227957
RP11-1348G14.4,0.02006037908185448,0.02530292800243378,1.6976608643563762,1.5968292202580632
MICAL1,0.020184406111606486,0.0035360433845193825,1.694984024368434,2.4514824151686416
FAM115D,0.02020590295513643,0.02022165820636342,1.69452173717031,1.6941832344845826
RP11-693N9.2,0.020228650103678168,0.027664774017511252,1.6940330975596032,1.558072873013491
MVD,0.020248527458067603,0.010293332567922355,1.6936065546759285,1.9874439953500485
NOP58,0.020307043909374715,0.02893540759144861,1.6923532921187896,1.5385703956757493
LINC00299,0.0203382083455917,0.013822697428860943,1.6916873080452721,1.8594071983396658
WDR53,0.020350281186413074,0.023213511414637244,1.6914295856100678,1.634259160592966
MAP4K4,0.020384864986572555,0.001512340246505916,1.690692160629813,2.8203504902128413
TNF,0.02039749425438524,0.023010495521053647,1.690423180531607,1.6380740288871103
FAM21C,0.020431442800143057,0.0552297226573323,1.6897009638611453,1.2578271376326076
UBA6,0.020437249127019195,0.015848981076235332,1.689577561049825,1.7999986531429268
CCRN4L,0.020445120337480534,0.06134438559916269,1.6894103288978595,1.2122251789007816
QRSL1,0.02047325243243905,0.02184730157094676,1.6888131587416282,1.6606021964609723
DEAF1,0.020483570940561743,0.009341738990560492,1.6885943296985084,2.0295722711247577
RRN3P1,0.02050379098712787,0.05006708677562823,1.6881658339404568,1.3004476779056073
SPDYE2,0.020509358761120637,0.018502604932192336,1.688047917928093,1.732767124135568
LSM14A,0.020529169041926715,0.0035363858719424206,1.687628629188078,2.451440353129512
AC144521.1,0.020538474217816793,0.012693396454201764,1.6874318228319987,1.8964221553714569
UGCG,0.02062572573775176,0.009565158019078097,1.6855907614032108,2.01930785091146
CTD-3092A11.1,0.020638274732012154,0.0038644213283113653,1.6853266106147902,2.412915529620578
MLLT10,0.020665996601908227,0.07666373864914844,1.684743646357446,1.1154100053907778
MDH2,0.020738669408430145,0.023981333624301555,1.6832191113565276,1.6201266690449152
PCED1B-AS1,0.020740656394703617,0.2882573329140475,1.6831775032947698,0.5402196359722051
PIK3C2A,0.020791114460941437,0.019099695619465878,1.6821222306654067,1.7189735537909994
ZNF217,0.020823223908203747,0.005082665553768428,1.6814520309661247,2.2939084665183316
PPP1CC,0.02083669450201216,0.011968429038366861,1.6811711756506997,1.921962850825244
AIF1,0.02085539386464516,0.029504771977499216,1.68078160387009,1.5301077373814131
FOXO3,0.020879532657229742,0.034031306927417564,1.6802792262951451,1.4681213720776622
C1RL,0.0209571594603464,0.008959404564692878,1.678667582103232,2.047720852264327
DCAF16,0.020960821187823612,0.027277633781827064,1.6785917068813325,1.5641933055722188
DNMT1,0.021025880769511868,0.07698612507874815,1.6772458026488601,1.113587539044502
MID1IP1,0.02103833942633802,0.005493575522705189,1.6769885423908761,2.2601449006614978
TRIM73,0.021172078208293473,0.0016089378282799715,1.674236510421958,2.7934607373531817
HSPB1,0.021265817431555596,0.008874291829919532,1.6723179188897253,2.0518662936677208
EDEM1,0.02127155477740942,0.1328306042363101,1.6722007655475792,0.8767018517776446
GAPDH,0.021336458551935823,0.0007993853247400777,1.6708776635894869,3.097243828859134
AIP,0.02134515366424711,0.05852229765261154,1.6707007143529193,1.2326786313119054
C12orf10,0.021404180421164674,0.01320964982419883,1.669501396906062,1.8791086949845546
RPL7AP6,0.021423360659021996,0.014824741959636747,1.6691124008624023,1.8290128572541668
MSS51,0.021435733068590597,0.38174964290221625,1.6688616597064228,0.41822136052083925
TNIP1,0.021449938237483104,0.004867628847331104,1.668573953976175,2.312682543774178
C11orf49,0.02145378878318672,0.007366635282664652,1.6684959994080286,2.1327308312510125
TMEM41A,0.021554717236741378,0.010914170574251203,1.6664576700185545,1.9620092630435118
MTX3,0.021605152340954895,0.029871985554409605,1.6654426670707412,1.524735909412462
NECAP2,0.021626912766305656,0.10677324784444032,1.665005471510994,0.9715375466418043
ANXA6,0.021676908314023635,0.05840674716163468,1.6640026593064705,1.233536980185408
NOMO3,0.021683138825420525,0.030692709234753042,1.6638778496295332,1.5129647748535273
SEC31A,0.02170224288769813,0.07111158725693488,1.663495380279825,1.1480596275159003
MEF2D,0.021702653114384542,0.09388555895543874,1.6634871711051624,1.0274012037752154
TP53,0.021783902029561535,0.07037001230495539,1.6618643248500828,1.1526123730315252
IFIT5,0.02179073766082156,0.02966514105758342,1.6617280677527437,1.5277535822537325
FAHD1,0.021828043861033142,0.020639533204967104,1.660985182221422,1.685300129176582
RAB9A,0.02195918489999617,0.03373370101158534,1.6583837844406932,1.4719360086259885
MED29,0.02198362181426678,0.02608337724320696,1.6579007557536318,1.5836361773906422
PRNP,0.022020182769491883,0.012730316908619487,1.6571790806661575,1.8951607848811762
SP1,0.022100536044061952,0.019286746687441986,1.6555971924617279,1.7147410235147291
ACADVL,0.022152057723974983,0.09276938945569423,1.6545859255736437,1.0325953016206526
PRIM1,0.022173089234478718,0.0062298363233524836,1.654173795202057,2.2055233634208653
PTGES3,0.02226387225012315,0.07111733089814741,1.6523992986442684,1.1480245512217353
NELFE,0.02226906608245211,0.02072476334243268,1.6522979959763966,1.683510419989385
PPP1R21,0.02232979811204524,0.040050933042374254,1.651115203449882,1.3973873619658994
MT2A,0.022436738147368247,0.24726496655863506,1.6490402805516489,0.6068374117748269
USP20,0.022466953756596107,0.004948890480039508,1.6484558085949264,2.305492157108382
PJA1,0.02246816417799855,0.018777063797995677,1.648432411334158,1.7263723181414627
UBQLN4,0.022597243718107844,0.01961663080389744,1.6459445303666378,1.707375581508791
CAPS2,0.022688051567178222,0.02543126455466477,1.6442027993974375,1.594632044249824
GOLGA4,0.022751356934469683,0.012191753471612688,1.6429926960803467,1.9139338277466598
SLC25A30,0.022761889694226444,0.006147441155437035,1.6427916856114364,2.2113056197248775
USP34,0.022839001062508343,0.04466474409156483,1.6413228952829233,1.3500351499756276
MUS81,0.022873149358183808,0.045099397611574235,1.6406740341376704,1.3458292589139782
SWI5,0.023073483785364803,0.04169057458079847,1.6368868279091686,1.3799621193723688
AP4E1,0.02314972411825175,0.009660519250632167,1.6354541802242073,2.0149995297311243
ARHGAP5,0.02318190972526674,0.0625125337636647,1.6348507897278122,1.2040328978772803
B4GALT1,0.023213054655302868,0.03567954027451525,1.6342677060476605,1.4475807500786355
ZNF761,0.023229911651691283,0.09574845388836903,1.6339524419111688,1.0188682301339718
PTCD3,0.02331331854837352,0.011934771823747786,1.632395902169449,1.923185879684836
ZSCAN29,0.023321230126423956,0.04678952880457151,1.6322485455499018,1.3298513283621025
WSB1,0.023432814956081512,0.023548047359283907,1.6301755369915933,1.6280450994160525
STAG3L2,0.023530466705394364,0.06661358527727855,1.6283694589027133,1.1764371911106655
ATF4,0.023539086327765187,0.012203913369222816,1.6282103983537022,1.9135008839042642
ROMO1,0.023550666396086155,0.06802587242450026,1.6279967994459854,1.16732587973245
FAM208B,0.023565214457962842,0.026956084103124636,1.6277286035391405,1.5693431972971463
GDE1,0.02361469566215359,0.08508121989342572,1.6268176470849107,1.070166291816027
MTRR,0.023617588136564876,0.05119911432480328,1.6267644552603193,1.2907375516643564
OAT,0.02363496550660669,0.026236148171276338,1.626445027179612,1.5810999250414624
PPP2R2D,0.023644912292160106,0.07147452006313768,1.6262622926065389,1.1458487521592813
HERC2P9,0.023699164190045058,0.00923441426256554,1.6252669701946263,2.034590646580338
DDIT4,0.023762930811677335,0.03373524032036558,1.6240999964836522,1.471916191705903
EIF3F,0.023777393281303825,8.9010465066706e-11,1.6238357588678145,10.050558929832201
KIF21A,0.02380723888159958,0.00664820192267962,1.6232909703246203,2.1772957984035823
LTV1,0.02382175203507479,0.01621916100457689,1.6230263003182621,1.7899716150142986
HSCB,0.023823369928483815,0.02702057717014695,1.622996805496918,1.5683053785141066
UCHL3,0.023827317674317203,0.018060067339233214,1.622924844972461,1.7432806346978797
GNAS,0.023872638752733686,0.012087508668435245,1.6220995737702493,1.9176632014589114
EDRF1,0.02393074485768034,0.044434323309851434,1.621043783520037,1.3522814293144407
PPP2R5C,0.023963214139924745,0.1741592324123201,1.6204549312904213,0.7590534980679519
KIF5B,0.023992880413752807,0.1138189348906691,1.619917610610514,0.9437854828049156
RC3H2,0.024014715963316165,0.12034461160009585,1.6195225456602031,0.919573350380507
RP11-539L10.2,0.02410116113011037,0.013591860864029276,1.6179620337632123,1.8667210798639666
CD164,0.02410988492170306,0.33299471555653726,1.617804862537877,0.47756265845417845
AGAP7,0.024133244291729743,0.09018463624716037,1.6173842908850198,1.044867442074444
ZNF627,0.024137670777336306,0.016029447873375135,1.6173046405085647,1.7950814364528478
EID1,0.024137797935116945,0.022494695693524438,1.6173023526417065,1.6479198775602972
IL2RA,0.024139014738305545,0.022668242424542653,1.6172804601065032,1.6445821514620673
CROCCP3,0.024176700875724006,0.03428087973157131,1.616602962748293,1.4649480415427543
CPSF2,0.02417892758666881,0.028580444338889323,1.6165629654074434,1.543931023535684
RPL8,0.024186356836780592,0.12666365049514072,1.616429543991977,0.8973479995942689
TVP23C-CDRT4,0.024276091769884142,0.012154016381572381,1.6148212294333848,1.9152801826323016
DNAJA1,0.024371801140455413,0.029972845356798363,1.613112374120325,1.5232720270209743
TBCB,0.02437258663105606,0.021569398333719486,1.6130983772583651,1.6661619691297198
KANSL1L,0.024381165938965686,0.02120248136548176,1.6129455296958393,1.6736133098130146
RPL29P11,0.024467401096616378,0.22560277238067555,1.6114121585329892,0.6466555677107206
CLTC,0.024547087536697824,0.006698279735853935,1.6100000286642258,2.1740367192624235
